name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
DIE ANDERN FEEN,0.0,2,0.43243243243243246,0.43243243243243246,3,0.009169393024141832,2.3125,2.3125,2,2,44,0,232,14.0,16.0,6.0,13.0,16.0,11.0,15.0,14.0,13.125,0.41424145391650163,16.0,15.0,15.0,14.0,14.5,15.0
BETTY,0.0,6,0.6153846153846154,0.6153846153846154,28,0.20936668778175277,1.625,1.625,11,21,462,15,2504,5.0,5.0,6.0,5.0,5.0,5.0,7.0,7.0,5.625,0.11451567266411304,6.0,6.0,5.0,6.0,5.5,5.0
MILCHMANN,0.0,2,0.5,0.5,2,0.020779969837386857,2.0,2.0,1,4,158,2,842,14.0,14.0,6.0,16.0,13.0,16.0,14.0,11.0,13.0,0.40642166702646576,14.0,13.0,14.0,15.0,14.5,15.0
DER JUNGE SCHORNSTEINFEGER,0.0,3,0.5161290322580645,0.5161290322580645,6,0.0423679051445968,1.9375,1.9375,4,12,138,11,683,11.0,12.0,6.0,11.0,11.0,8.0,8.0,12.0,9.875,0.27900892842856684,11.0,12.0,11.0,9.0,10.0,9.0
PASCHKE,0.0,6,0.6153846153846154,0.6153846153846154,23,0.16181976488720434,1.625,1.625,10,34,697,19,3954,5.0,5.0,6.0,7.0,7.0,7.0,6.0,6.0,6.125,0.10431537004953502,7.0,4.0,7.0,6.0,6.5,7.0
DIE ZWERGE,0.0,2,0.5,0.5,2,0.011309696403838535,2.0,2.0,1,1,1,1,5,14.0,14.0,6.0,16.0,15.0,16.0,17.0,17.0,14.375,0.4478993628994289,17.0,16.0,15.0,17.0,16.0,17.0
ERSTE FEE,0.0,2,0.43243243243243246,0.43243243243243246,3,0.009169393024141832,2.3125,2.3125,2,6,36,6,154,14.0,16.0,6.0,13.0,16.0,11.0,13.0,15.0,13.0,0.411877235523957,14.0,14.0,15.0,13.0,14.0,14.0
DER ALTE SCHORNSTEINFEGER,0.0,3,0.5161290322580645,0.5161290322580645,4,0.021427069324703788,1.9375,1.9375,2,11,222,6,1219,11.0,12.0,6.0,12.0,12.0,11.0,10.0,9.0,10.375,0.2582349082853495,12.0,10.0,13.0,10.0,11.5,12.0
RAXER,0.13333333333333333,11,0.7619047619047619,0.7619047619047619,53,0.42783278248001105,1.3125,1.3125,23,80,994,63,5656,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.25,0.11080065755348979,4.0,5.0,2.0,4.0,3.0,3.0
ERSTER TOURIST,0.0,5,0.5517241379310345,0.5517241379310345,12,0.08579388205103766,1.8125,1.8125,3,12,185,7,1018,8.0,8.0,6.0,8.0,8.0,9.0,8.0,10.0,8.125,0.1407489533074504,8.0,8.0,8.0,8.0,8.0,8.0
RÜBEZAHL,0.36666666666666664,14,0.8888888888888888,0.8888888888888888,81,0.5307819330015737,1.125,1.125,42,144,3637,100,20169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
ZWEITER TOURIST,0.0,5,0.5517241379310345,0.5517241379310345,9,0.057394042849925754,1.8125,1.8125,2,8,288,7,1640,8.0,8.0,6.0,10.0,10.0,11.0,11.0,8.0,9.0,0.22160131510697959,10.0,9.0,10.0,10.0,10.0,9.0
EIN ZWERG,0.0125,3,0.5517241379310345,0.5517241379310345,3,0.019925529812139485,1.8125,1.8125,2,2,30,1,168,11.0,8.0,5.0,13.0,14.0,11.0,15.0,16.0,11.625,0.4626085779885317,13.0,17.0,11.0,16.0,13.5,13.0
RÜFFEL,0.09166666666666666,10,0.7272727272727273,0.7272727272727273,63,0.48105989344966416,1.375,1.375,27,87,1498,64,8360,3.0,3.0,4.0,2.0,2.0,3.0,3.0,3.0,2.875,0.08010874305770696,2.0,3.0,2.0,3.0,2.5,2.0
VON SCHMALZ,0.0,6,0.6153846153846154,0.6153846153846154,24,0.1705511859266927,1.625,1.625,11,48,767,37,4362,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.375,0.06469364618834571,5.0,2.0,6.0,5.0,5.5,5.0
QUIWI,0.25416666666666665,9,0.6956521739130435,0.6956521739130435,52,0.4281459582629519,1.4375,1.4375,31,133,3490,92,17351,4.0,4.0,2.0,4.0,3.0,2.0,2.0,2.0,2.875,0.12387890112063936,2.0,7.0,4.0,2.0,3.0,3.0
DRITTER TOURIST,0.0,5,0.5517241379310345,0.5517241379310345,12,0.08579388205103766,1.8125,1.8125,3,8,132,6,714,8.0,8.0,6.0,8.0,8.0,9.0,11.0,13.0,8.875,0.2708905617192512,9.0,11.0,8.0,12.0,10.0,9.0
