,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,7,7,9,7,7,9,8,11,13.25,0.889,0.0009405,12.55,0.198,1.0495,12.9,302.203
9,7,7,7,7,7,7,4,2,14.65,0.984,0.01805,20.35,0.306,1.95,33.0,804.0999999999999
8,2,2,0,2,2,0,1,1,8.346499999999999,0.698,0.002855,8.6435,0.14500000000000002,1.15,53.0,1802.9
7,0,0,0,0,0,0,1,1,9.05,0.7295,0.00476,9.95,0.16299999999999998,1.25,73.0,4299.9
6,0,0,0,0,0,0,1,1,9.75,0.761,0.006665,11.25,0.1805,1.35,133.0,4799.3
5,0,0,0,0,0,0,1,0,10.45,0.793,0.008570000000000001,13.85,0.216,1.45,193.0,1303.5
4,0,0,0,0,0,0,0,0,11.15,0.825,0.01046,15.15,0.23399999999999999,1.55,93.0,2302.3
3,0,0,0,0,0,0,0,0,11.85,0.857,0.01235,16.450000000000003,0.252,1.65,113.0,2801.7
2,0,0,0,0,0,0,0,0,12.55,0.9205000000000001,0.014249999999999999,17.75,0.27,1.75,153.0,3301.1000000000004
1,0,0,0,0,0,0,0,0,13.95,0.952,0.01615,19.049999999999997,0.28800000000000003,1.85,173.0,3800.5
