,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,14,14,14,5,4,4,3,3,12.9985,0.9999,-0.0001,13.99,0.1575,1.2970000000000002,7.583500000000001,100.911
9,0,0,0,3,3,4,3,3,12.9885,0.9991,-0.0009,20.0,0.235,1.9000000000000001,20.950000000000003,497.5
8,0,0,0,2,2,2,2,2,12.991,0.9993,-0.0007,24.0,0.313,3.0999999999999996,34.25,299.70000000000005
7,0,0,0,1,2,1,2,2,12.993500000000001,0.9995,-0.0005,26.0,0.33899999999999997,3.7,47.55,695.3
6,0,0,0,1,1,1,2,2,12.995999999999999,0.9997,-0.00030000000000000003,28.0,0.1835,4.9,127.35,1882.1
5,0,0,0,1,1,1,1,1,13.0015,1.0001,0.0001,30.0,0.365,6.1,60.85,893.1
4,0,0,0,1,1,1,1,1,13.004000000000001,1.0003,0.00030000000000000003,32.0,0.3905,6.7,74.15,1090.9
3,0,0,0,0,0,0,0,0,13.006499999999999,1.0005,0.0005,16.0,0.20900000000000002,2.5,87.44999999999999,1288.6999999999998
2,0,0,0,0,0,0,0,0,13.009,1.0007,0.0007,18.0,0.261,4.3,100.75,1486.5
1,0,0,0,0,0,0,0,0,13.0115,1.0009,0.0009,22.0,0.28700000000000003,5.5,114.05000000000001,1684.3000000000002
