,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,3,2,7,3,3,6,5,6,2.3465000000000003,0.47750000000000004,0.0161865,3.782,0.029315,1.594,9.712000000000002,165.39200000000002
9,3,2,2,3,3,1,2,2,5.85,0.594,0.049100000000000005,7.3999999999999995,0.0819,5.199999999999999,27.400000000000002,1011.6
8,2,2,2,2,2,1,2,1,7.25,0.788,0.11460000000000001,18.2,0.29200000000000004,6.4,62.6,448.40000000000003
7,2,2,1,1,2,1,1,1,7.95,0.8265,0.311,21.8,0.397,7.6,45.0,730.0
6,2,1,0,1,2,1,1,1,8.65,0.5165,0.08185,25.4,0.5015000000000001,8.8,115.4,1574.8
5,0,1,0,1,0,1,1,1,3.05,0.6325000000000001,0.14750000000000002,32.6,0.1345,11.2,168.2,2701.2
4,0,1,0,1,0,1,0,0,3.75,0.6715,0.18,36.2,0.187,12.4,80.2,1293.2
3,0,1,0,0,0,0,0,0,4.449999999999999,0.7495,0.21250000000000002,11.0,0.2395,2.8,97.8,1856.4
2,0,0,0,0,0,0,0,0,5.15,0.5555,0.2455,14.6,0.34450000000000003,4.0,133.0,2138.0
1,0,0,0,0,0,0,0,0,6.550000000000001,0.7104999999999999,0.27849999999999997,29.0,0.44899999999999995,10.0,150.60000000000002,2419.6000000000004
