,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,6,6,8,3,2,4,3,3,7.8,0.8474999999999999,0.0099,34.5,0.047850000000000004,2.1385,16.5035,3035.3500000000004
9,3,3,2,2,2,2,3,2,8.6,0.8885000000000001,0.09,4.475,0.0993,9.05,163.15,261.6405
8,1,2,1,2,2,2,2,2,1.396,0.5205,0.19,9.5,0.3025,13.65,45.95,725.8499999999999
7,1,0,0,1,1,1,1,1,2.2,0.5615,0.03,19.5,0.201,11.35,75.25,1187.75
6,0,0,0,1,1,1,1,1,3.0,0.6025,0.05,24.5,0.35350000000000004,15.950000000000001,133.85,1649.65
5,0,0,0,1,1,1,1,1,3.8,0.6435,0.07,29.5,0.40449999999999997,22.85,280.35,3959.15
4,0,0,0,1,1,0,0,1,4.6,0.6845,0.11,49.5,0.4555,4.449999999999999,104.55000000000001,4421.05
3,0,0,0,0,1,0,0,0,5.4,0.725,0.13,14.5,0.5065,6.75,192.45,2111.55
2,0,0,0,0,0,0,0,0,6.199999999999999,0.7655000000000001,0.15000000000000002,39.5,0.1505,18.25,221.75,2573.45
1,0,0,0,0,0,0,0,0,7.0,0.8065,0.16999999999999998,44.5,0.2515,20.549999999999997,251.05,3497.25
