,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,3,7,5,3,4,4,4,2.05,0.511,0.025839,2.0395,0.05735,1.8415000000000001,12.9695,513.1945000000001
9,3,2,1,1,3,3,2,2,2.75,0.473,0.0781,4.15,0.12054999999999999,3.5500000000000003,29.150000000000002,1187.65
8,2,2,1,1,3,1,2,2,4.85,0.587,0.1305,6.25,0.2465,5.25,77.45,1858.75
7,1,2,1,1,1,1,1,1,1.3465,0.663,0.183,8.35,0.5615,6.949999999999999,45.25,2529.8500000000004
6,1,1,1,1,1,1,1,1,7.65,0.5489999999999999,0.496,10.45,0.6245,13.75,109.65,3872.05
5,0,1,0,1,0,1,1,1,3.45,0.8140000000000001,0.235,14.649999999999999,0.1835,17.15,157.95,6556.45
4,0,0,0,1,0,0,0,0,4.15,0.625,0.28700000000000003,20.95,0.3095,8.65,61.35,3200.95
3,0,0,0,0,0,0,0,0,5.550000000000001,0.7010000000000001,0.3395,12.55,0.37250000000000005,10.35,93.55,4543.15
2,0,0,0,0,0,0,0,0,6.25,0.739,0.392,16.75,0.4355,12.05,125.75,5214.25
1,0,0,0,0,0,0,0,0,6.949999999999999,0.7765,0.44399999999999995,18.85,0.49850000000000005,15.45,141.85000000000002,5885.35
