metrics,linear,exponential,powerlaw,quadratic,max_val,max_type
degree,0.282999580482,0.499520824488,0.698257134842,0.424592636063,0.6982571348418936,powerlaw
closeness,0.613857780261,0.766633536153,0.766380593722,0.435897552695,0.7666335361528134,exponential
betweenness,0.0125327609122,0.113246915832,0.115516693645,0.389563097289,0.38956309728913385,quadratic
strength,0.0984017813939,0.329642457809,0.552870225982,0.526460796953,0.5528702259824114,powerlaw
eigenvector_centrality,0.101179304941,0.330870844182,0.344866654689,0.469258027996,0.46925802799643945,quadratic
frequency,0.0296846253435,0.168145252969,0.30531233349,0.38559443655,0.3855944365500148,quadratic
speech_acts,0.018278416844,0.123908632637,0.30346572772,0.441743656516,0.4417436565159817,quadratic
words,0.014671345576,0.149126917233,0.382049185687,0.345785158797,0.38204918568727986,powerlaw
