,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,7,18,25,9,12,23,25,24,3.1500000000000004,0.4625,0.0152955,1.7325,0.067,1.6435,8.2765,230.5315
9,6,6,3,8,10,5,3,4,1.0395,0.605,0.0463,5.25,0.022126499999999997,5.550000000000001,52.45,1160.25
8,6,5,3,6,3,3,2,3,7.35,0.39149999999999996,0.07715,12.25,0.1565,2.95,23.049999999999997,696.55
7,5,3,2,4,3,2,2,3,5.25,0.6765,0.1385,8.75,0.33499999999999996,13.35,37.75,1623.9499999999998
6,2,1,1,2,2,1,1,1,9.45,0.035244,0.1078,22.75,0.11165,4.25,67.15,4406.15
5,2,1,1,2,1,1,1,0,11.55,0.3205,0.2935,26.25,0.201,6.85,81.85,2087.65
4,2,1,0,2,1,0,1,0,13.649999999999999,0.5335,0.16949999999999998,33.25,0.2455,8.15,140.65,2551.35
3,2,0,0,1,1,0,0,0,15.75,0.1066,0.2005,15.75,0.2905,9.45,96.55000000000001,3015.05
2,2,0,0,1,1,0,0,0,17.85,0.178,0.23149999999999998,19.25,0.3795,10.75,111.25,3478.75
1,1,0,0,0,1,0,0,0,19.95,0.2495,0.2625,29.75,0.4245,12.05,125.95,3942.45
