rank_name,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank
degree_rank,,0.9548742423915136,0.8453427719816278,0.9409388150451318,0.7787265041458854,0.9026368380949801,0.6772560808783913,0.6639430691806957
closeness_rank,0.9548742423915136,,0.7846726656120057,0.9395450465130117,0.8684181770082451,0.8578111883013936,0.5820249484204196,0.5714831870974764
betweenness_rank,0.8453427719816278,0.7846726656120057,,0.733213220022839,0.6437479354436925,0.7988221618637917,0.81259985293712,0.8212801645281895
strength_rank,0.9409388150451318,0.9395450465130117,0.733213220022839,,0.9103664774626048,0.9512786625824119,0.7172584367887189,0.697277051246695
eigenvector_centrality_rank,0.7787265041458854,0.8684181770082451,0.6437479354436925,0.9103664774626048,,0.8249198299963496,0.6506849315068494,0.6287032256579231
frequency_rank,0.9026368380949801,0.8578111883013936,0.7988221618637917,0.9512786625824119,0.8249198299963496,,0.861787755359315,0.8506309062626504
speech_acts_rank,0.6772560808783913,0.5820249484204196,0.81259985293712,0.7172584367887189,0.6506849315068494,0.861787755359315,,0.9886130432447053
words_rank,0.6639430691806957,0.5714831870974764,0.8212801645281895,0.697277051246695,0.6287032256579231,0.8506309062626504,0.9886130432447053,
