name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
CHAPELLE,0.04328373015873015,11,0.7619047619047619,0.7619047619047619,46,0.3780132010027586,1.3125,1.3125,12,100,1894,66,10638,4.0,4.0,6.0,3.0,2.0,4.0,6.0,6.0,4.375,0.18824257716346443,4.0,5.0,3.0,6.0,4.5,4.0
EIN THEATERDIENER,0.0,4,0.5517241379310345,0.5517241379310345,4,0.026338828467675775,1.8125,1.8125,1,1,10,1,46,12.0,12.0,12.0,14.0,15.0,14.0,16.0,16.0,13.875,0.2158610250667247,14.0,9.0,14.0,16.0,15.0,15.0
GERMAIN,0.0,3,0.5,0.5,7,0.0712495362421965,2.0,2.0,4,9,148,6,907,14.0,14.0,12.0,12.0,12.0,11.0,12.0,12.0,12.375,0.13258252147247765,12.0,2.0,12.0,12.0,12.0,12.0
LIONNE,0.041435185185185186,9,0.6956521739130435,0.6956521739130435,40,0.3557181851639768,1.4375,1.4375,10,79,1192,59,6573,7.0,7.0,8.0,4.0,4.0,7.0,7.0,9.0,6.625,0.2209708691207961,7.0,10.0,6.0,7.0,6.5,7.0
OFFIZIER,0.0,2,0.48484848484848486,0.48484848484848486,2,0.010549955971703795,2.0625,2.0625,1,4,24,4,136,16.0,15.0,12.0,16.0,16.0,14.0,13.0,15.0,14.625,0.18824257716346443,16.0,5.0,16.0,15.0,15.5,17.0
LOUISON,0.0,1,0.45714285714285713,0.45714285714285713,1,0.010154095872406099,2.1875,2.1875,1,3,65,2,335,17.0,17.0,12.0,17.0,17.0,14.0,14.0,13.0,15.125,0.2625212576426635,17.0,13.0,17.0,13.0,15.0,15.0
DUBOIS,0.015773809523809523,9,0.6956521739130435,0.6956521739130435,36,0.3356361321773956,1.4375,1.4375,8,62,1015,49,5805,7.0,7.0,10.0,6.0,5.0,8.0,9.0,10.0,7.75,0.22903134532822608,9.0,11.0,8.0,10.0,9.0,9.0
MATTHIEU,0.04216269841269841,9,0.6956521739130435,0.6956521739130435,18,0.1395710848597964,1.4375,1.4375,6,45,1257,21,7193,7.0,7.0,7.0,10.0,10.0,10.0,11.0,8.0,8.75,0.20863074009907004,10.0,8.0,10.0,11.0,10.5,11.0
DELARIVE,0.03139880952380952,9,0.6956521739130435,0.6956521739130435,37,0.32466086419372997,1.4375,1.4375,11,50,728,33,4054,7.0,7.0,9.0,5.0,6.0,5.0,10.0,11.0,7.5,0.2834733547569204,8.0,16.0,7.0,8.0,7.5,8.0
MOLIÈRE,0.13876984126984127,13,0.8421052631578947,0.8421052631578947,33,0.2402630782902425,1.1875,1.1875,11,101,3672,66,20998,1.0,1.0,2.0,7.0,8.0,5.0,5.0,2.0,3.875,0.3435470179923391,3.0,17.0,3.0,3.0,3.0,3.0
LAKAI,0.0,3,0.48484848484848486,0.48484848484848486,7,0.060929393720774404,2.0625,2.0625,3,3,25,3,152,14.0,15.0,12.0,12.0,13.0,13.0,14.0,14.0,13.375,0.13258252147247765,13.0,2.0,15.0,13.0,14.0,13.0
MADELEINE,0.04818121693121693,10,0.7272727272727273,0.7272727272727273,30,0.22642232830965298,1.375,1.375,13,104,2609,62,14446,6.0,6.0,5.0,9.0,9.0,3.0,4.0,5.0,5.875,0.2708905617192512,6.0,14.0,8.0,3.0,5.5,6.0
ARMANDE,0.009259259259259259,8,0.6666666666666666,0.6666666666666666,16,0.1160170037422258,1.5,1.5,4,74,1443,45,7777,11.0,11.0,11.0,11.0,11.0,11.0,8.0,7.0,10.125,0.2052600702245116,11.0,7.0,11.0,8.0,9.5,10.0
LA ROQUETTE,0.15682539682539684,12,0.8,0.8,47,0.3655845192275061,1.25,1.25,15,224,4648,145,25856,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.625,0.09300297614285562,1.0,1.0,2.0,1.0,1.5,1.0
LEFÊVRE,0.07314484126984126,12,0.8,0.8,49,0.4015933155760979,1.25,1.25,15,139,3184,72,18309,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,0.1336306209562122,2.0,4.0,1.0,2.0,1.5,1.0
BEDIENTER,0.0,4,0.5517241379310345,0.5517241379310345,4,0.037029855807430546,1.8125,1.8125,1,1,5,1,27,12.0,12.0,12.0,14.0,14.0,14.0,16.0,17.0,13.875,0.23563648607851156,14.0,12.0,12.0,17.0,14.5,14.0
LUDWIG,0.05809854497354497,11,0.7619047619047619,0.7619047619047619,31,0.25413260638505647,1.3125,1.3125,8,132,3482,67,19092,4.0,4.0,4.0,8.0,7.0,8.0,3.0,3.0,5.125,0.2708905617192512,5.0,14.0,5.0,5.0,5.0,5.0
