,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,9,9,14,11,9,11,7,10,11.05,0.776,0.0069795,11.649999999999999,0.1885,1.1485,4.069,100.575
9,3,3,2,2,2,3,3,3,6.65,0.6535,0.134,5.9405,0.126,2.95,10.3,286.5
8,3,2,1,1,2,2,2,1,15.45,0.6125,0.1058,13.55,0.21999999999999997,2.05,16.5,471.5
7,2,2,0,1,1,1,2,1,5.544499999999999,0.9795,0.02115,19.25,0.2825,3.85,22.700000000000003,841.5
6,0,1,0,1,1,0,1,1,7.75,0.9390000000000001,0.0352,21.15,0.34550000000000003,1.4500000000000002,35.1,1581.5
5,0,0,0,1,1,0,1,1,8.850000000000001,0.6945,0.04925,23.05,0.3765,1.75,53.7,1766.5
4,0,0,0,0,1,0,1,0,9.95,0.7355,0.06335,7.8500000000000005,0.40800000000000003,2.35,59.9,656.5
3,0,0,0,0,0,0,0,0,12.149999999999999,0.8165,0.07745,9.75,0.15749999999999997,2.65,28.9,1026.5
2,0,0,0,0,0,0,0,0,13.25,0.8574999999999999,0.09154999999999999,15.45,0.2515,3.25,41.3,1211.5
1,0,0,0,0,0,0,0,0,14.350000000000001,0.8985000000000001,0.12,17.35,0.314,3.55,47.5,1396.5
