,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,6,4,12,4,3,8,9,9,8.3,0.844,0.010197,7.550000000000001,0.03075,1.495,8.425,137.076
9,4,3,3,3,3,3,3,5,15.3,0.6034999999999999,0.030950000000000002,3.8315,0.07050000000000001,8.5,23.5,403.20000000000005
8,3,3,2,3,3,2,3,3,13.899999999999999,0.644,0.0516,18.65,0.11015,2.5,83.5,1462.4
7,2,3,2,3,3,2,2,1,2.693,0.724,0.07225000000000001,29.75,0.189,5.5,38.5,668.0
6,2,3,1,3,3,1,1,1,12.5,0.804,0.196,37.15,0.387,3.5,53.5,1197.6
5,1,2,0,2,2,1,1,1,4.1,0.483,0.0928,11.25,0.22899999999999998,4.5,98.5,2521.6
4,1,2,0,1,2,1,1,0,5.5,0.523,0.11349999999999999,14.95,0.308,6.5,143.5,932.8
3,1,0,0,1,1,1,0,0,11.100000000000001,0.563,0.1345,22.35,0.26849999999999996,7.5,68.5,1727.1999999999998
2,0,0,0,0,0,1,0,0,6.9,0.6839999999999999,0.155,26.049999999999997,0.14950000000000002,10.5,113.5,1992.0
1,0,0,0,0,0,0,0,0,9.7,0.764,0.1755,33.45,0.34750000000000003,9.5,128.5,2256.8
