name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
VIERTER BÜRGER,0.0,8,0.6,0.6,14,0.05769739487143086,1.6666666666666667,1.6666666666666667,2,2,13,3,74,14.0,14.0,14.0,13.0,16.0,16.0,20.0,23.0,16.25,0.4368617793830381,19.0,22.0,13.0,21.0,17.0,19.0
ERSTE ORDONNANZ,0.0,3,0.5,0.5,3,0.008037665837519716,2.0,2.0,1,1,35,5,182,22.0,22.0,14.0,22.0,23.0,21.0,23.0,18.0,20.625,0.38923861117388064,22.0,17.0,22.0,22.0,22.0,22.0
HEINRICH,0.030525362318840583,17,0.7741935483870968,0.7741935483870968,55,0.30693842516628494,1.2916666666666667,1.2916666666666667,14,69,2234,335,12145,3.0,3.0,4.0,5.0,6.0,5.0,5.0,5.0,4.5,0.1336306209562122,4.0,6.0,4.0,5.0,4.5,4.0
SCHRÖDER,0.002989130434782609,13,0.6857142857142857,0.6857142857142857,28,0.1603060431487908,1.4583333333333333,1.4583333333333333,5,37,766,115,4025,10.0,10.0,10.0,10.0,10.0,11.0,8.0,8.0,9.625,0.13258252147247765,10.0,4.0,10.0,9.0,9.5,10.0
ARNDT,0.0007246376811594203,6,0.5333333333333333,0.5333333333333333,13,0.09155473445948856,1.875,1.875,5,15,218,37,1160,19.0,20.0,11.0,17.0,14.0,11.0,15.0,14.0,15.125,0.4195953620538993,14.0,21.0,19.0,14.0,16.5,16.0
BRÜNNOW,0.0007246376811594203,12,0.6666666666666666,0.6666666666666666,26,0.1601332805457148,1.5,1.5,7,28,503,80,2729,11.0,11.0,11.0,11.0,11.0,8.0,10.0,10.0,10.375,0.13258252147247765,11.0,4.0,11.0,10.0,10.5,11.0
WÜRGES,0.026056763285024154,15,0.7272727272727273,0.7272727272727273,56,0.31046641136119213,1.375,1.375,15,103,2689,419,14559,7.0,7.0,8.0,4.0,4.0,4.0,3.0,3.0,5.0,0.25,5.0,12.0,7.0,3.0,5.0,5.0
ZIPFEL,0.01265096618357488,14,0.7058823529411765,0.7058823529411765,30,0.1662347185379264,1.4166666666666665,1.4166666666666665,6,52,1821,290,10271,8.0,8.0,9.0,9.0,9.0,9.0,7.0,6.0,8.125,0.1407489533074504,9.0,7.0,9.0,7.0,8.0,8.0
OFFIZIER,0.0,4,0.5454545454545454,0.5454545454545454,5,0.040103980929085487,1.8333333333333335,1.8333333333333335,2,5,75,15,449,21.0,19.0,14.0,21.0,21.0,16.0,16.0,17.0,18.125,0.3435470179923391,21.0,15.0,21.0,16.0,18.5,21.0
GNEISENAU,0.2769021739130435,21,0.8888888888888888,0.8888888888888888,66,0.35304299884449253,1.125,1.125,19,101,2652,384,14566,1.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,2.5,0.16366341767699427,3.0,8.0,1.0,4.0,2.5,3.0
