,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,4,4,2,2,1,1,2,2.9997,0.9999,-0.0001,8.8,0.5565,2.1485,32.188,1102.0185000000001
9,0,0,0,1,1,1,1,1,2.9973,0.9991,-0.0009,5.198,0.3635,3.05,34.599999999999994,1181.0500000000002
8,0,0,0,1,1,1,1,1,2.9979,0.9993,-0.0007,6.8,0.492,3.9499999999999997,37.0,1338.85
7,0,0,0,0,0,1,1,0,2.9985,0.9995,-0.0005,5.6,0.385,4.85,53.8,1128.4499999999998
6,0,0,0,0,0,0,0,0,2.9991000000000003,0.9997,-0.00030000000000000003,6.0,0.4065,2.45,39.400000000000006,1154.75
5,0,0,0,0,0,0,0,0,3.0003,1.0001,0.0001,6.4,0.428,2.75,41.8,1207.35
4,0,0,0,0,0,0,0,0,3.0008999999999997,1.0003,0.00030000000000000003,7.2,0.4495,3.35,44.2,1233.65
3,0,0,0,0,0,0,0,0,3.0015,1.0005,0.0005,7.6,0.47050000000000003,3.65,46.599999999999994,1259.9499999999998
2,0,0,0,0,0,0,0,0,3.0021,1.0007,0.0007,8.0,0.5135000000000001,4.25,49.0,1286.25
1,0,0,0,0,0,0,0,0,3.0027,1.0009,0.0009,8.399999999999999,0.535,4.550000000000001,51.400000000000006,1312.5500000000002
