,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,6,7,12,6,5,6,7,6,6.550000000000001,0.6054999999999999,0.018661499999999998,4.475,0.0619,2.089,14.177000000000001,309.15099999999995
9,3,4,2,3,3,3,3,4,2.6435,0.5585,0.0566,14.5,0.11335,4.300000000000001,112.7,861.6999999999999
8,3,3,1,2,3,2,2,2,10.45,0.7444999999999999,0.09425,9.5,0.2155,6.5,38.900000000000006,2511.1
7,1,1,1,2,1,2,2,1,3.9499999999999997,0.698,0.35850000000000004,29.5,0.26649999999999996,13.1,63.5,1411.5
6,1,1,0,1,1,1,1,1,5.25,0.977,0.132,19.5,0.3175,10.9,137.3,1961.3
5,1,0,0,1,1,1,1,1,9.15,0.652,0.16999999999999998,24.5,0.36850000000000005,15.299999999999999,235.7,3610.7
4,1,0,0,1,1,1,0,1,14.35,0.7909999999999999,0.20750000000000002,49.5,0.4195,21.9,88.1,5260.1
3,0,0,0,0,1,0,0,0,7.85,0.8374999999999999,0.245,34.5,0.5215000000000001,8.7,161.89999999999998,3060.9
2,0,0,0,0,0,0,0,0,11.75,0.884,0.28300000000000003,39.5,0.1645,17.5,186.5,4160.5
1,0,0,0,0,0,0,0,0,13.05,0.9305,0.321,44.5,0.47050000000000003,19.700000000000003,211.10000000000002,4710.299999999999
