,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,9,9,20,12,12,14,15,16,2.99,0.5195000000000001,0.010098000000000001,7.3955,0.03009,3.376,18.0775,406.55400000000003
9,4,6,2,3,3,3,2,2,11.0,0.6765,0.194,29.25,0.1172,13.0,52.75,1219.8000000000002
8,4,3,1,3,3,2,2,2,13.0,0.5589999999999999,0.030600000000000002,40.150000000000006,0.1605,8.2,87.25,2029.0
7,3,2,1,2,3,2,2,2,5.0,0.5985,0.051000000000000004,18.35,0.42100000000000004,46.6,156.25,3647.4
6,2,2,1,2,2,1,2,1,9.0,0.6375,0.0714,83.75,0.0737,17.8,225.25,2838.2
5,2,2,1,2,1,1,1,1,21.0,0.8734999999999999,0.09179999999999999,105.55,0.2475,22.6,121.75,5265.799999999999
4,1,1,0,1,1,1,1,1,15.0,0.716,0.11199999999999999,51.05,0.33399999999999996,27.4,294.25,6075.0
3,1,1,0,1,1,1,1,1,17.0,0.7945,0.1325,72.85,0.3775,32.2,328.75,7693.4
2,0,0,0,0,0,1,0,0,7.0,0.7555000000000001,0.153,61.95,0.20400000000000001,41.8,190.75,4456.6
1,0,0,0,0,0,0,0,0,19.0,0.834,0.1735,94.65,0.2905,37.0,259.75,6884.200000000001
