,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,6,6,10,5,5,6,7,8,6.6,0.726,0.020988,6.85,0.28900000000000003,1.198,4.168,165.73600000000002
9,3,4,1,2,3,4,2,3,4.199999999999999,0.6,0.0636,3.5444999999999998,0.09775,2.0,10.600000000000001,500.20000000000005
8,1,1,1,2,2,1,1,1,3.396,0.768,0.403,4.65,0.4425,2.8,17.0,3162.6
7,1,1,0,1,1,1,1,0,8.2,0.979,0.1059,9.05,0.136,4.8,29.8,833.0
6,1,0,0,1,1,0,1,0,10.6,0.642,0.14850000000000002,11.25,0.366,1.6,61.8,1165.8
5,0,0,0,1,0,0,0,0,5.0,0.6839999999999999,0.191,13.45,0.1745,2.4000000000000004,23.4,1498.6
4,0,0,0,0,0,0,0,0,5.800000000000001,0.8105,0.23349999999999999,5.75,0.21300000000000002,3.2,36.2,1831.4
3,0,0,0,0,0,0,0,0,7.4,0.853,0.276,7.95,0.251,3.5999999999999996,42.599999999999994,2164.2
2,0,0,0,0,0,0,0,0,9.0,0.895,0.318,10.149999999999999,0.3275,4.0,49.0,2497.0
1,0,0,0,0,0,0,0,0,9.8,0.937,0.36050000000000004,12.350000000000001,0.404,4.4,55.400000000000006,2829.8
