,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,4,4,2,2,2,1,1,2.9997,0.9999,-0.0001,11.85,0.529,4.9,111.197,3341.818
9,0,0,0,1,1,1,1,1,2.9973,0.9991,-0.0009,9.1485,0.429,3.099,131.89999999999998,3619.6000000000004
8,0,0,0,1,1,1,1,1,2.9979,0.9993,-0.0007,10.95,0.4955,3.9,234.89999999999998,5278.0
7,0,0,0,0,0,0,1,1,2.9985,0.9995,-0.0005,9.45,0.4405,3.3,296.7,5830.8
6,0,0,0,0,0,0,0,0,2.9991000000000003,0.9997,-0.00030000000000000003,9.75,0.4515,3.5,152.5,3896.0
5,0,0,0,0,0,0,0,0,3.0003,1.0001,0.0001,10.05,0.4625,3.7,173.10000000000002,4172.4
4,0,0,0,0,0,0,0,0,3.0008999999999997,1.0003,0.00030000000000000003,10.35,0.47350000000000003,4.1,193.7,4448.8
3,0,0,0,0,0,0,0,0,3.0015,1.0005,0.0005,10.65,0.4845,4.300000000000001,214.3,4725.2
2,0,0,0,0,0,0,0,0,3.0021,1.0007,0.0007,11.25,0.5065,4.5,255.5,5001.6
1,0,0,0,0,0,0,0,0,3.0027,1.0009,0.0009,11.55,0.5175000000000001,4.699999999999999,276.1,5554.4
