name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
HAUSMEISTER,0.0,2,0.5,0.5,2,0.01971871074221242,2.0,2.0,1,6,53,6,263,19.0,19.0,14.0,19.0,19.0,18.0,19.0,21.0,18.5,0.25,21.0,12.0,19.0,20.0,19.5,21.0
MELCHIOR,0.10857142857142855,16,0.8333333333333334,0.8333333333333334,55,0.295700336277652,1.2,1.2,19,185,2668,152,14211,3.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,3.125,0.10431537004953502,3.0,3.0,3.0,2.0,2.5,3.0
MARIE,0.0022556390977443606,9,0.6451612903225806,0.6451612903225806,26,0.1498822932775741,1.55,1.55,9,32,296,28,1612,10.0,10.0,11.0,9.0,9.0,9.0,9.0,12.0,9.875,0.1407489533074504,9.0,6.0,9.0,10.0,9.5,9.0
LISETT,0.0,9,0.6451612903225806,0.6451612903225806,18,0.10171253213313057,1.55,1.55,6,16,277,11,1556,10.0,10.0,14.0,10.0,11.0,11.0,13.0,13.0,11.5,0.2004459314343183,10.0,11.0,11.0,13.0,12.0,10.0
GERTRUD,0.0,4,0.5555555555555556,0.5555555555555556,7,0.04080613650956743,1.7999999999999998,1.7999999999999998,7,28,470,20,2406,15.0,15.0,14.0,16.0,17.0,10.0,10.0,9.0,13.25,0.3881618771300742,12.0,19.0,17.0,9.0,13.0,12.0
PHILIPPINE,0.0,4,0.5263157894736842,0.5263157894736842,12,0.10384638507105068,1.9000000000000001,1.9000000000000001,4,5,61,4,326,15.0,18.0,14.0,12.0,10.0,12.0,20.0,19.0,15.0,0.45806269065645216,17.0,21.0,13.0,18.0,15.5,16.0
CHRISTOPH,0.15944862155388467,18,0.9090909090909091,0.9090909090909091,80,0.4876187841072758,1.1,1.1,28,184,1874,154,9958,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,2.125,0.12387890112063936,2.0,4.0,1.0,3.0,2.0,2.0
RAB,0.0013157894736842105,4,0.5405405405405406,0.5405405405405406,8,0.05722709735572717,1.8499999999999999,1.8499999999999999,4,18,353,11,1887,15.0,17.0,13.0,14.0,14.0,12.0,12.0,10.0,13.375,0.2667387365408867,14.0,13.0,16.0,11.0,13.5,14.0
SONDERS,0.016290726817042606,12,0.7142857142857143,0.7142857142857143,36,0.20231830143310664,1.4,1.4,13,87,1134,67,6230,7.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,6.25,0.12938729237669142,7.0,5.0,7.0,5.0,6.0,6.0
FRAU VON FISCHER,0.026817042606516288,13,0.7407407407407407,0.7407407407407407,46,0.2893976470984588,1.35,1.35,10,51,604,45,3140,5.0,5.0,5.0,6.0,5.0,7.0,8.0,8.0,6.125,0.1695253352325672,6.0,8.0,6.0,8.0,7.0,7.0
