ODOARDO;MÄGERA;1
ODOARDO;COLOMBINA;4
ODOARDO;HANSWURST;8
ODOARDO;ANSELMO;12
ODOARDO;SCHULLMEISTER;1
ODOARDO;LEANDER;2
ODOARDO;RICHTER;1
ODOARDO;RIEPEL;10
ODOARDO;ANGELA;6
MÄGERA;ANGELA;3
MÄGERA;HANSWURST;6
MÄGERA;RIEPEL;2
MÄGERA;LEANDER;6
MÄGERA;ANSELMO;1
MÄGERA;COLOMBINA;3
ANGELA;HANSWURST;5
ANGELA;RIEPEL;4
ANGELA;LEANDER;2
ANGELA;ANSELMO;5
ANGELA;COLOMBINA;12
HANSWURST;COLOMBINA;5
HANSWURST;RIEPEL;4
HANSWURST;LEANDER;10
HANSWURST;ANSELMO;3
ANSELMO;SCHULLMEISTER;1
ANSELMO;LEANDER;1
ANSELMO;RICHTER;1
ANSELMO;RIEPEL;8
ANSELMO;COLOMBINA;4
SCHULLMEISTER;RICHTER;2
SCHULLMEISTER;RIEPEL;1
LEANDER;COLOMBINA;2
LEANDER;RIEPEL;1
RICHTER;RIEPEL;1
RIEPEL;COLOMBINA;4
