metrics,linear,exponential,powerlaw,quadratic,max_val,max_type
degree,0.295817335445,0.340024736488,0.300593928933,0.151537417359,0.3400247364879554,exponential
closeness,0.242714496627,0.291332032686,0.284699499406,0.081042673291,0.29133203268623953,exponential
betweenness,0.0362810835649,0.0782469082139,0.0771795755003,0.491128572545,0.4911285725452611,quadratic
strength,0.588960287727,0.587155412588,0.585312611993,0.27875701106,0.5889602877271474,linear
eigenvector_centrality,0.508067894296,0.502384561624,0.499031405352,0.411602793975,0.5080678942963393,linear
frequency,0.410608320426,0.418263778991,0.492237356021,0.181900777239,0.4922373560210216,powerlaw
speech_acts,0.142244441113,0.187531425865,0.364699767943,0.287824608539,0.3646997679427719,powerlaw
words,0.131059790586,0.186500231259,0.314239943553,0.199277289997,0.314239943553155,powerlaw
