,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,6,6,15,6,6,7,7,7,12.350000000000001,0.837,0.017077500000000002,23.9,0.32899999999999996,1.099,3.7225,49.916
9,3,4,1,3,3,7,2,2,3.5444999999999998,0.5555,0.3275,4.089,0.030449999999999998,2.9,9.25,147.2
8,2,2,0,2,3,2,2,2,10.149999999999999,0.757,0.051750000000000004,10.7,0.13,1.9,25.75,534.4
7,2,2,0,2,3,0,2,1,11.25,0.7969999999999999,0.086,19.5,0.2625,1.2999999999999998,42.25,244.0
6,1,1,0,1,1,0,1,1,5.75,0.7164999999999999,0.1205,6.300000000000001,0.09665,1.5,14.75,340.79999999999995
5,1,1,0,1,0,0,1,1,9.05,0.9175,0.155,8.5,0.06375,1.7000000000000002,36.75,631.2
4,1,0,0,1,0,0,1,1,13.45,0.596,0.1895,21.700000000000003,0.16349999999999998,2.1,53.25,728.0
3,0,0,0,0,0,0,0,1,4.65,0.636,0.22399999999999998,12.9,0.1965,2.3,20.25,921.6
2,0,0,0,0,0,0,0,0,6.85,0.6759999999999999,0.2585,15.1,0.22949999999999998,2.5,31.25,437.6
1,0,0,0,0,0,0,0,0,7.95,0.877,0.29300000000000004,17.299999999999997,0.2955,2.7,47.75,824.8
