,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,3,3,3,2,2,2,3,2,7.0,0.8835,0.0026235,21.5,0.4245,7.55,62.0,2013.75
9,3,3,3,2,1,2,2,2,7.8,0.9835,0.05035,30.5,0.08460000000000001,11.45,37.94,2675.15
8,1,1,2,1,1,1,2,1,4.198,0.683,0.013250000000000001,6.484999999999999,0.16999999999999998,3.6435,86.0,1350.6965
7,1,1,1,1,1,1,1,1,5.0,0.7164999999999999,0.029150000000000002,9.5,0.21250000000000002,6.25,110.0,3005.85
6,1,1,0,1,1,1,1,1,5.8,0.7835000000000001,0.00795,12.5,0.255,8.85,146.0,3336.55
5,0,0,0,1,1,1,0,1,4.6,0.75,0.01855,27.5,0.3395,12.75,50.0,3667.25
4,0,0,0,1,1,1,0,1,5.4,0.8165,0.02385,33.5,0.382,15.35,74.0,4328.65
3,0,0,0,0,1,0,0,0,6.2,0.85,0.03445,15.5,0.46699999999999997,4.949999999999999,98.0,1683.0500000000002
2,0,0,0,0,0,0,0,0,6.6,0.9165000000000001,0.03975,18.5,0.1275,10.15,122.0,2344.45
1,0,0,0,0,0,0,0,0,7.4,0.95,0.04505,24.5,0.29700000000000004,14.05,134.0,3997.95
