metrics,linear,exponential,powerlaw,quadratic,max_val,max_type
degree,0.200140703977,0.549769781096,0.73101914075,0.431181176754,0.7310191407503629,powerlaw
closeness,0.245353159034,0.594758533044,0.623325291621,0.566528281759,0.6233252916207455,powerlaw
betweenness,0.0113868211327,0.153796275856,0.155815466666,0.341219021444,0.3412190214435924,quadratic
strength,0.0523356351686,0.257933297334,0.490860643704,0.506277183891,0.5062771838905837,quadratic
eigenvector_centrality,0.0629194078541,0.33792573621,0.355899597419,0.476500774255,0.4765007742553402,quadratic
frequency,0.0381493040854,0.264860497211,0.429619778212,0.70808879111,0.7080887911098855,quadratic
speech_acts,0.00696995493753,0.0512278112516,0.204620736707,0.478377870706,0.4783778707056494,quadratic
words,0.00268538738969,0.033211112443,0.182830690533,0.387665723072,0.3876657230718856,quadratic
