,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,5,5,8,2,2,5,5,6,6.75,0.765,0.00495,1.782,0.023958,1.495,9.019,174.5985
9,2,3,2,2,2,1,2,2,8.55,0.855,0.095,12.600000000000001,0.16949999999999998,2.5,25.299999999999997,796.75
8,1,1,1,2,2,1,1,1,0.4455,0.04455,0.035,23.4,0.363,4.5,41.5,486.45000000000005
7,1,1,0,1,2,1,1,1,3.1500000000000004,0.495,0.015,5.4,0.4595,5.5,57.7,1417.35
6,1,1,0,1,1,1,1,1,4.05,0.585,0.025,16.2,0.0726,6.5,73.9,2968.85
5,1,0,0,1,1,1,1,0,7.65,0.135,0.045,27.0,0.266,8.5,154.9,1107.05
4,0,0,0,1,1,1,0,0,1.35,0.225,0.055,30.6,0.41100000000000003,10.5,90.1,1727.65
3,0,0,0,1,0,0,0,0,2.25,0.315,0.065,34.2,0.1209,3.5,106.30000000000001,2037.9499999999998
2,0,0,0,0,0,0,0,0,4.95,0.405,0.07500000000000001,9.0,0.218,7.5,122.5,2348.25
1,0,0,0,0,0,0,0,0,5.85,0.675,0.08499999999999999,19.8,0.3145,9.5,138.7,2658.55
