,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,25,32,61,24,27,43,58,60,26.55,0.52,0.00397485,5.9895,0.050449999999999995,1.4455,10.3455,227.2545
9,12,15,4,21,23,9,11,12,8.850000000000001,0.6005,0.0201,30.25,0.016631999999999997,3.25,31.349999999999998,688.6500000000001
8,10,11,3,12,8,8,5,2,2.9205,0.44,0.012065,54.45,0.15150000000000002,2.3499999999999996,52.25,1606.85
7,9,7,2,10,5,5,1,1,14.75,0.039649500000000004,0.03609999999999999,18.15,0.08415,4.15,73.15,2525.05
6,5,5,2,3,4,4,1,1,20.65,0.761,0.052199999999999996,102.85,0.11800000000000001,5.05,198.55,4361.45
5,4,4,2,2,3,2,0,0,32.45,0.36,0.0682,42.349999999999994,0.185,8.649999999999999,94.05,1147.75
4,4,2,1,2,3,2,0,0,38.349999999999994,0.681,0.0281,114.95,0.3195,9.55,114.95,2065.95
3,3,0,1,1,2,1,0,0,56.05,0.12005,0.07625,66.55,0.28600000000000003,5.95,135.85000000000002,2984.1499999999996
2,2,0,0,1,1,1,0,0,44.25,0.2,0.044149999999999995,78.65,0.252,6.85,156.75,3443.25
1,2,0,0,0,0,1,0,0,50.150000000000006,0.28,0.0602,90.75,0.2185,7.75,177.64999999999998,3902.35
