,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,9,12,25,14,14,22,23,25,2.1385,0.509,0.008315999999999999,3.871,0.021136500000000003,2.287,10.256499999999999,269.0325
9,6,6,3,7,6,5,4,2,6.75,0.5825,0.02525,9.7,0.06405,12.7,29.049999999999997,815.25
8,5,6,2,3,4,3,2,2,9.05,0.6559999999999999,0.0421,21.299999999999997,0.14950000000000002,4.9,66.45,1358.75
7,4,5,2,2,3,1,2,2,15.950000000000001,0.435,0.16,27.1,0.32,10.100000000000001,103.85,5163.25
6,3,2,1,2,2,1,2,1,11.35,0.0668,0.0758,32.9,0.1067,15.3,178.65,1902.25
5,3,2,1,2,2,1,1,1,18.25,0.7295,0.1095,44.5,0.40549999999999997,17.9,47.75,2989.25
4,1,1,0,2,1,1,0,1,4.449999999999999,0.36150000000000004,0.05895,56.1,0.192,25.7,85.15,4076.25
3,1,0,0,1,1,0,0,0,13.65,0.141,0.0926,15.5,0.2345,7.5,122.55000000000001,2445.75
2,1,0,0,1,1,0,0,0,20.549999999999997,0.2145,0.1265,38.7,0.36250000000000004,20.5,141.25,3532.75
1,1,0,0,0,0,0,0,0,22.85,0.28800000000000003,0.14350000000000002,50.3,0.27749999999999997,23.1,159.95,4619.75
