,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,23,20,35,20,20,32,30,30,25.15,0.7455,0.0114345,24.25,0.1875,1.099,10.1475,329.47200000000004
9,10,10,1,10,12,4,2,2,9.649999999999999,0.607,0.1735,10.25,0.039099999999999996,1.9,92.25,998.4000000000001
8,2,3,1,3,4,1,2,2,6.5344999999999995,0.792,0.2195,27.75,0.22949999999999998,2.9,112.75,1664.0
7,2,2,0,2,1,0,1,2,34.45,0.5605,0.03465,6.7325,0.20850000000000002,1.2999999999999998,30.75,2995.2
6,0,1,0,1,0,0,1,1,12.75,0.9305,0.057749999999999996,34.75,0.06035,1.5,71.75,6323.2
5,0,1,0,1,0,0,1,0,15.85,0.977,0.08085,38.25,0.0815,1.7000000000000002,194.75,2329.6
4,0,0,0,0,0,0,0,0,18.95,0.653,0.1037,13.75,0.10255,2.1,51.25,3660.8
3,0,0,0,0,0,0,0,0,22.05,0.6990000000000001,0.127,17.25,0.1235,2.3,133.25,4326.4
2,0,0,0,0,0,0,0,0,28.25,0.838,0.15050000000000002,20.75,0.14500000000000002,2.5,153.75,4992.0
1,0,0,0,0,0,0,0,0,31.35,0.884,0.1965,31.25,0.16649999999999998,2.7,174.25,5657.6
