,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,4,4,2,3,1,2,2,5.9,0.9875,0.03165,13.45,0.48650000000000004,1.5445,17.929000000000002,608.75
9,2,2,3,2,1,1,2,2,4.9,0.8625,0.00164835,23.95,0.11405000000000001,2.6500000000000004,86.5,843.8499999999999
8,1,1,0,1,1,1,1,1,4.099,0.7625,0.005,5.0395,0.2385,3.75,52.300000000000004,137.3745
7,0,0,0,1,1,1,1,1,4.300000000000001,0.7875000000000001,0.008335,9.25,0.27949999999999997,4.85,291.70000000000005,2019.35
6,0,0,0,1,1,1,1,1,4.5,0.8125,0.01165,21.85,0.321,8.149999999999999,325.9,2254.45
5,0,0,0,0,0,1,0,0,4.699999999999999,0.8374999999999999,0.015,7.1499999999999995,0.1555,9.25,120.7,373.65
4,0,0,0,0,0,1,0,0,5.1,0.8875,0.018349999999999998,11.350000000000001,0.197,11.45,154.9,1078.95
3,0,0,0,0,0,0,0,0,5.300000000000001,0.9125000000000001,0.021650000000000003,15.55,0.36250000000000004,5.95,189.1,1314.05
2,0,0,0,0,0,0,0,0,5.5,0.9375,0.025,17.65,0.40349999999999997,7.05,223.3,1549.15
1,0,0,0,0,0,0,0,0,5.699999999999999,0.9624999999999999,0.02835,19.75,0.445,10.350000000000001,257.5,1784.25
