,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,7,9,3,8,6,6,8,4.85,0.5125,0.0136125,7.5,0.02998,1.7425,9.9495,361.944
9,4,3,2,2,2,3,2,1,6.25,0.426,0.2615,2.287,0.5045,6.25,30.150000000000002,1096.8000000000002
8,2,2,1,2,1,2,2,1,6.949999999999999,0.628,0.0413,4.9,0.0828,3.25,70.35,2559.2
7,2,2,1,2,1,2,2,1,7.65,0.6565000000000001,0.06885000000000001,10.100000000000001,0.1885,12.25,90.45,3290.4
6,1,1,1,2,1,1,1,1,1.3465,0.6855,0.15150000000000002,17.9,0.2935,9.25,130.64999999999998,4021.6
5,1,0,1,2,1,1,1,1,2.05,0.45499999999999996,0.20650000000000002,25.7,0.399,15.25,170.85000000000002,4752.799999999999
4,1,0,0,1,1,0,1,1,2.75,0.4835,0.0963,12.7,0.4515,4.75,190.95,5484.0
3,0,0,0,1,0,0,0,1,3.45,0.5415000000000001,0.124,20.5,0.1355,7.75,50.25,6946.4
2,0,0,0,0,0,0,0,0,4.15,0.5705,0.179,15.3,0.241,10.75,110.55,1828.0
1,0,0,0,0,0,0,0,0,5.550000000000001,0.5994999999999999,0.23399999999999999,23.1,0.34650000000000003,13.75,150.75,6215.200000000001
