,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,12,12,12,4,4,3,5,3,10.998999999999999,0.9999,-0.0001,54.9,0.22949999999999998,6.6499999999999995,14.840499999999999,270.0065
9,0,0,0,3,3,2,2,3,10.99,0.9991,-0.0009,71.30000000000001,0.2995,12.850000000000001,80.65,1209.75
8,0,0,0,1,2,2,2,2,10.992,0.9993,-0.0007,22.058999999999997,0.3685,15.95,146.35000000000002,741.05
7,0,0,0,1,1,1,1,1,10.9945,0.9995,-0.0005,63.1,0.0896,3.5345,58.75,1678.4499999999998
6,0,0,0,1,1,1,1,1,10.997,0.9997,-0.00030000000000000003,79.5,0.26449999999999996,9.75,102.55,2147.15
5,0,0,0,1,1,1,1,1,11.001000000000001,1.0001,0.0001,87.69999999999999,0.40349999999999997,19.05,212.05,2615.85
4,0,0,0,1,0,1,0,1,11.003,1.0003,0.00030000000000000003,95.9,0.1245,22.15,36.849999999999994,4490.65
3,0,0,0,0,0,1,0,0,11.0055,1.0005,0.0005,30.299999999999997,0.15949999999999998,31.45,124.45,3084.55
2,0,0,0,0,0,0,0,0,11.008,1.0007,0.0007,38.5,0.1945,25.25,168.25,3553.25
1,0,0,0,0,0,0,0,0,11.01,1.0009,0.0009,46.7,0.33399999999999996,28.35,190.14999999999998,4021.95
