name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
STANCK,0.0,2,0.5238095238095238,0.5238095238095238,2,0.06763134854596371,1.909090909090909,1.909090909090909,1,47,863,37,4798,12.0,12.0,6.0,12.0,12.0,6.0,6.0,7.0,9.125,0.38636065220390725,11.0,12.0,12.0,7.0,9.5,11.0
DER FREMDE,0.0,3,0.55,0.55,3,0.1189781228215157,1.8181818181818181,1.8181818181818181,1,25,439,72,2437,11.0,11.0,6.0,11.0,11.0,6.0,8.0,10.0,9.25,0.2814979066149008,12.0,9.0,11.0,8.0,9.5,11.0
MARIE,0.19575757575757577,10,0.9166666666666666,0.9166666666666666,15,0.45212089636107583,1.090909090909091,1.090909090909091,4,146,1739,136,9288,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.625,0.11451567266411304,2.0,3.0,3.0,1.0,2.0,2.0
GOTTFRIED,0.15272727272727274,10,0.9166666666666666,0.9166666666666666,16,0.4927322701332919,1.090909090909091,1.090909090909091,4,139,4543,251,26015,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.375,0.06469364618834571,1.0,2.0,2.0,1.0,1.5,1.0
DOKTOR,0.0,4,0.6111111111111112,0.6111111111111112,4,0.15379325182374753,1.6363636363636362,1.6363636363636362,1,20,664,9,3872,8.0,8.0,6.0,9.0,9.0,6.0,10.0,8.0,8.0,0.1767766952966369,10.0,5.0,9.0,8.0,8.5,9.0
GOLDSOHN,0.0,4,0.6111111111111112,0.6111111111111112,4,0.15379325182374753,1.6363636363636362,1.6363636363636362,1,33,1145,11,6377,8.0,8.0,6.0,9.0,9.0,6.0,7.0,4.0,7.125,0.2158610250667247,9.0,8.0,9.0,6.0,7.5,7.0
STRANTZ,0.05272727272727272,7,0.7333333333333333,0.7333333333333333,8,0.2476932810006112,1.3636363636363638,1.3636363636363638,2,105,1087,92,5929,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.125,0.04419417382415922,4.0,1.0,4.0,4.0,4.0,4.0
VOGT,0.0,6,0.6875,0.6875,6,0.20188993051912055,1.4545454545454546,1.4545454545454546,1,21,505,11,3191,5.0,5.0,6.0,5.0,6.0,6.0,9.0,9.0,6.375,0.21062725200152588,6.0,7.0,5.0,8.0,6.5,5.0
SPULLER,0.009696969696969697,4,0.6111111111111112,0.6111111111111112,6,0.24566521893631244,1.6363636363636362,1.6363636363636362,2,61,1012,87,5454,8.0,8.0,5.0,5.0,5.0,4.0,5.0,6.0,5.75,0.18600595228571123,5.0,6.0,8.0,5.0,6.5,5.0
MUTTER,0.15272727272727274,10,0.9166666666666666,0.9166666666666666,16,0.492732270133292,1.090909090909091,1.090909090909091,4,127,1683,137,9144,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.625,0.11451567266411304,2.0,3.0,1.0,3.0,2.0,2.0
VOX COELESTIS,0.0,6,0.6875,0.6875,6,0.20188993051912055,1.4545454545454546,1.4545454545454546,1,1,6,2,31,5.0,5.0,6.0,5.0,6.0,6.0,11.0,11.0,6.875,0.32346823094172855,7.0,10.0,5.0,11.0,8.0,8.0
VOCES DE PROFUNDIS,0.0,6,0.6875,0.6875,6,0.20188993051912055,1.4545454545454546,1.4545454545454546,1,1,1,1,9,5.0,5.0,6.0,5.0,6.0,6.0,11.0,12.0,7.0,0.3535533905932738,8.0,11.0,5.0,12.0,8.5,9.0
