,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,5,5,6,2,3,2,3,4,5.75,0.854,0.005890500000000001,20.0,0.4525,4.15,26.150000000000002,278.7445
9,2,2,2,2,2,2,2,2,6.75,0.979,0.11299999999999999,22.4,0.367,6.25,38.25,1729.45
8,1,1,0,1,1,1,1,1,2.2475,0.604,0.01785,3.188,0.06715,1.3465,13.9895,601.75
7,0,0,0,1,1,1,1,1,2.75,0.646,0.029750000000000002,8.0,0.1955,2.05,74.55,762.8499999999999
6,0,0,0,1,1,1,1,0,3.25,0.6875,0.041650000000000006,10.399999999999999,0.2385,2.75,122.95,440.65000000000003
5,0,0,0,1,0,1,0,0,3.75,0.729,0.05355,24.8,0.1104,7.65,50.349999999999994,923.95
4,0,0,0,0,0,0,0,0,4.25,0.771,0.06545000000000001,5.6,0.153,3.45,62.45,1085.05
3,0,0,0,0,0,0,0,0,4.75,0.8125,0.07735,12.8,0.2815,4.85,86.65,1246.15
2,0,0,0,0,0,0,0,0,5.25,0.896,0.08925,15.2,0.3245,5.550000000000001,98.75,1407.25
1,0,0,0,0,0,0,0,0,6.25,0.9375,0.1011,17.6,0.4095,6.949999999999999,110.85,1568.35
