,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,3,4,6,2,2,4,3,4,4.050000000000001,0.6085,0.0084645,5.0295,0.07595,1.99,13.028500000000001,291.1795
9,2,2,2,2,2,2,2,2,6.85,0.7735000000000001,0.02565,9.149999999999999,0.124,20.0,61.75,2016.35
8,2,2,1,2,2,1,2,1,8.95,0.897,0.11149999999999999,13.25,0.219,4.0,231.85,868.1500000000001
7,1,1,1,2,2,1,1,1,3.3465,0.65,0.1285,21.45,0.315,6.0,37.45,3164.55
6,1,1,1,2,2,1,1,1,4.75,0.7324999999999999,0.1625,33.75,0.45799999999999996,8.0,86.05000000000001,3738.6499999999996
5,1,1,0,1,1,1,1,1,6.15,0.9795,0.042749999999999996,41.95,0.5055000000000001,12.0,158.95,4886.85
4,1,0,0,0,0,1,1,1,9.65,0.6915,0.05985,17.35,0.17149999999999999,18.0,207.55,5460.95
3,0,0,0,0,0,0,0,0,5.449999999999999,0.8145,0.077,25.55,0.267,10.0,110.35,1442.25
2,0,0,0,0,0,0,0,0,7.550000000000001,0.8554999999999999,0.0943,29.65,0.36250000000000004,14.0,134.65,2590.45
1,0,0,0,0,0,0,0,0,8.25,0.9385,0.14550000000000002,37.849999999999994,0.41000000000000003,16.0,183.25,4312.75
