,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,12,9,18,12,12,12,15,13,7.593999999999999,0.5365,0.0090585,8.088999999999999,0.09575,1.1485,13.4245,279.97200000000004
9,6,4,2,8,5,10,4,7,11.2,0.6595,0.06395,14.7,0.22699999999999998,2.05,38.650000000000006,848.4000000000001
8,3,3,2,2,4,2,3,3,13.6,0.598,0.119,16.9,0.2595,2.95,63.75,1414.0
7,2,3,1,1,2,1,1,1,18.4,0.7204999999999999,0.0274,21.299999999999997,0.2925,3.85,88.85,2545.2
6,1,2,1,1,1,0,1,1,12.4,0.5675,0.08224999999999999,23.5,0.16149999999999998,1.4500000000000002,113.95,5373.2
5,1,2,1,1,1,0,1,0,17.200000000000003,0.8125,0.1735,27.9,0.39049999999999996,1.75,239.45,1979.6
4,0,1,0,0,0,0,0,0,8.8,0.69,0.045649999999999996,10.3,0.1285,2.35,139.05,3110.8
3,0,1,0,0,0,0,0,0,10.0,0.7815000000000001,0.1007,12.5,0.1945,2.65,164.14999999999998,3676.3999999999996
2,0,0,0,0,0,0,0,0,14.8,0.6285000000000001,0.137,19.1,0.325,3.25,189.25,4242.0
1,0,0,0,0,0,0,0,0,16.0,0.751,0.155,25.700000000000003,0.35750000000000004,3.55,214.35000000000002,4807.6
