,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,3,3,6,6,6,6,6,6,4.2475000000000005,0.661,0.008712000000000001,4.495,0.1905,1.1485,6.445,191.952
9,3,3,2,2,2,2,1,2,4.75,0.6965,0.16699999999999998,13.5,0.501,2.05,50.5,3150.6000000000004
8,2,2,1,1,1,2,1,1,8.75,0.982,0.044,7.5,0.3285,3.85,83.5,2041.8
7,1,1,1,1,1,0,1,1,5.75,0.732,0.0616,8.5,0.363,1.4500000000000002,94.5,3520.2
6,1,1,0,0,0,0,1,0,6.75,0.8035,0.0264,5.5,0.22499999999999998,1.75,105.5,563.4000000000001
5,0,0,0,0,0,0,0,0,5.25,0.768,0.07919999999999999,6.5,0.2595,2.35,17.5,933.0
4,0,0,0,0,0,0,0,0,6.25,0.839,0.097,9.5,0.29400000000000004,2.65,28.5,1302.6
3,0,0,0,0,0,0,0,0,7.25,0.875,0.11449999999999999,10.5,0.39749999999999996,2.95,39.5,1672.2
2,0,0,0,0,0,0,0,0,7.75,0.911,0.132,11.5,0.432,3.25,61.5,2411.3999999999996
1,0,0,0,0,0,0,0,0,8.25,0.9465,0.1495,12.5,0.4665,3.55,72.5,2781.0
