,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,12,14,36,14,26,33,31,29,7.1000000000000005,0.565,0.022968,10.100000000000001,0.10985,1.891,15.9985,249.2135
9,12,12,1,13,7,3,4,3,13.899999999999999,0.613,0.3015,15.5,0.05735,3.6999999999999997,46.45,738.95
8,10,10,1,9,3,1,1,3,3.6830000000000003,0.517,0.4405,4.673,0.162,12.7,107.05000000000001,1226.25
7,2,1,0,1,2,1,1,2,10.5,0.902,0.0696,47.900000000000006,0.527,18.1,197.95,4637.35
6,2,1,0,1,0,0,1,1,34.3,0.95,0.1159,53.3,0.214,5.5,288.85,1713.5500000000002
5,0,0,0,0,0,0,0,0,17.3,0.661,0.1625,20.9,0.266,7.3,76.75,2200.85
4,0,0,0,0,0,0,0,0,20.7,0.7095,0.20900000000000002,26.3,0.31799999999999995,9.1,137.35,2688.15
3,0,0,0,0,0,0,0,0,24.1,0.758,0.255,31.7,0.3705,10.9,167.65,3175.45
2,0,0,0,0,0,0,0,0,27.5,0.806,0.348,37.099999999999994,0.42300000000000004,14.5,228.25,3662.75
1,0,0,0,0,0,0,0,0,30.9,0.854,0.394,42.5,0.475,16.3,258.55,4150.05
