,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,6,8,5,5,6,6,5,2.3465000000000003,0.4965,0.029997,3.6830000000000003,0.0576,2.2375,13.1275,264.60900000000004
9,2,2,3,2,2,2,1,2,3.75,0.5705,0.09079999999999999,7.1000000000000005,0.11604999999999999,9.75,37.75,765.3
8,2,2,1,2,2,1,1,2,5.15,0.6805,0.5755,13.899999999999999,0.35,4.75,62.25,1263.5
7,2,1,0,2,1,1,1,1,5.85,0.6435,0.1515,34.3,0.2915,7.25,86.75,1761.6999999999998
6,1,1,0,1,1,1,1,1,3.05,0.8275,0.212,17.3,0.525,22.25,111.25,2758.1
5,1,0,0,0,1,1,1,1,8.65,0.5335000000000001,0.27249999999999996,10.5,0.5835,24.75,209.25,4750.9
4,0,0,0,0,0,0,1,0,4.449999999999999,0.607,0.3335,20.7,0.1745,12.25,233.75,2259.9
3,0,0,0,0,0,0,0,0,6.550000000000001,0.7175,0.394,24.1,0.23299999999999998,14.75,135.75,3256.3
2,0,0,0,0,0,0,0,0,7.25,0.7545,0.4545,27.5,0.4085,17.25,160.25,3754.5
1,0,0,0,0,0,0,0,0,7.95,0.791,0.515,30.9,0.46699999999999997,19.75,184.75,4252.7
