,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,4,5,2,2,2,2,2,6.0,0.873,0.0031432499999999998,22.35,0.3075,15.85,40.75,1573.0
9,3,3,3,1,1,1,1,2,6.8,0.982,0.0603,5.1285,0.06275,2.3365,8.8705,2197.4
8,1,1,0,1,1,1,1,1,3.198,0.6545000000000001,0.009524999999999999,13.75,0.20950000000000002,7.75,56.65,321.078
7,0,0,0,1,1,1,1,1,3.5999999999999996,0.6910000000000001,0.01585,26.65,0.356,10.45,72.55,3446.2
6,0,0,0,1,1,1,1,1,4.0,0.727,0.022199999999999998,30.950000000000003,0.40449999999999997,13.15,88.45,5319.4
5,0,0,0,1,1,1,1,1,4.4,0.7635000000000001,0.02855,39.55,0.4535,23.950000000000003,136.14999999999998,5943.8
4,0,0,0,1,1,1,1,0,4.8,0.8,0.0349,43.85,0.5025,26.65,152.05,948.5999999999999
3,0,0,0,0,0,0,0,0,5.2,0.8365,0.04125,9.45,0.11170000000000001,5.050000000000001,24.849999999999998,2821.8
2,0,0,0,0,0,0,0,0,5.6,0.909,0.0476,18.05,0.1605,18.549999999999997,104.35,4070.6000000000004
1,0,0,0,0,0,0,0,0,6.4,0.9455,0.05395,35.25,0.2585,21.25,120.25,4695.0
