name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
HOCHFELD,0.048771591970121396,15,0.8947368421052632,0.8947368421052632,81,0.4259020357104711,1.1176470588235294,1.1176470588235294,20,231,3701,168,19490,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.11572751247156893,2.0,5.0,2.0,2.0,2.0,2.0
ER,0.0,9,0.68,0.68,9,0.048995786208068465,1.4705882352941175,1.4705882352941175,1,4,92,8,408,11.0,11.0,12.0,14.0,14.0,15.0,15.0,13.0,13.125,0.2052600702245116,14.0,10.0,14.0,15.0,14.5,14.0
HERR VON HUPFER,0.0025531045751633987,11,0.7391304347826086,0.7391304347826086,24,0.1279895909423992,1.3529411764705883,1.3529411764705883,5,57,1176,34,6251,10.0,10.0,11.0,11.0,12.0,12.0,8.0,7.0,10.125,0.22596519169363863,10.0,12.0,10.0,9.0,9.5,10.0
JAKOB,0.0,9,0.68,0.68,17,0.10173541022385506,1.4705882352941175,1.4705882352941175,3,7,22,4,127,11.0,11.0,12.0,13.0,13.0,13.0,13.0,16.0,12.75,0.19764235376052372,13.0,9.0,13.0,13.0,13.0,13.0
WELLENSCHLAG,0.0,9,0.68,0.68,30,0.18828138622471743,1.4705882352941175,1.4705882352941175,6,36,451,29,2325,11.0,11.0,12.0,10.0,10.0,11.0,12.0,12.0,11.125,0.10431537004953502,12.0,3.0,10.0,12.0,11.0,11.0
SEBASTIAN,0.13455590569561154,17,1.0,1.0,79,0.38767936789194674,1.0,1.0,22,214,5155,176,25836,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.5,0.0944911182523068,1.0,2.0,1.0,1.0,1.0,1.0
EIN KAPELLMEISTER,0.004901960784313725,5,0.5862068965517241,0.5862068965517241,7,0.03805950773242147,1.7058823529411766,1.7058823529411766,2,7,44,5,246,16.0,16.0,10.0,16.0,16.0,14.0,13.0,15.0,14.5,0.2672612419124244,16.0,17.0,16.0,13.0,14.5,14.0
HALLER,0.013947245564892621,13,0.8095238095238095,0.8095238095238095,41,0.23698830548488717,1.2352941176470589,1.2352941176470589,9,39,561,24,3173,6.0,6.0,9.0,8.0,7.0,9.0,11.0,11.0,8.375,0.24944134008391058,9.0,15.0,7.0,11.0,9.0,9.0
KLOTILDE,0.013947245564892623,13,0.8095238095238095,0.8095238095238095,50,0.29266338898066097,1.2352941176470589,1.2352941176470589,13,67,1696,42,8277,6.0,6.0,8.0,6.0,6.0,4.0,5.0,4.0,5.625,0.1628087725786649,6.0,8.0,6.0,4.0,5.0,4.0
GLATT,0.019359827264239026,14,0.85,0.85,59,0.32418303439538837,1.1764705882352942,1.1764705882352942,12,58,1191,37,6517,5.0,5.0,5.0,4.0,4.0,5.0,7.0,6.0,5.125,0.12387890112063936,4.0,6.0,5.0,6.0,5.5,5.0
SIE,0.0,9,0.68,0.68,9,0.048995786208068465,1.4705882352941175,1.4705882352941175,1,4,82,8,368,11.0,11.0,12.0,14.0,14.0,15.0,15.0,14.0,13.25,0.20863074009907004,15.0,11.0,14.0,16.0,15.0,16.0
EINE MENGE GÄSTE,0.0,3,0.5483870967741935,0.5483870967741935,3,0.01547735779097349,1.823529411764706,1.823529411764706,1,1,0,0,0,17.0,17.0,12.0,17.0,18.0,15.0,17.0,18.0,16.375,0.24944134008391058,18.0,15.0,18.0,18.0,18.0,18.0
EULALIA,0.048771591970121396,15,0.8947368421052632,0.8947368421052632,53,0.29355756539834954,1.1176470588235294,1.1176470588235294,11,54,783,39,4320,3.0,3.0,3.0,5.0,5.0,6.0,9.0,9.0,5.375,0.3129461101486051,5.0,18.0,4.0,8.0,6.0,6.0
ROBERT,0.09043825863678806,16,0.9444444444444444,0.9444444444444444,75,0.39273410470806525,1.0588235294117647,1.0588235294117647,17,96,2346,63,12351,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.5,0.0668153104781061,3.0,1.0,2.0,3.0,2.5,3.0
FAUSTIN,0.017258986928104573,12,0.7727272727272727,0.7727272727272727,37,0.20860498575284803,1.2941176470588236,1.2941176470588236,10,90,1588,52,8392,8.0,8.0,6.0,9.0,9.0,8.0,4.0,5.0,7.125,0.23563648607851156,8.0,14.0,9.0,5.0,7.0,7.0
REGINE,0.017258986928104573,12,0.7727272727272727,0.7727272727272727,42,0.22775063751257674,1.2941176470588236,1.2941176470588236,11,67,789,46,4108,8.0,8.0,6.0,7.0,8.0,6.0,5.0,8.0,7.0,0.1494035761667992,7.0,7.0,8.0,7.0,7.5,8.0
GRAF VON FLAMBOURG,0.0,3,0.5483870967741935,0.5483870967741935,3,0.020936100842247885,1.823529411764706,1.823529411764706,1,1,5,1,73,17.0,17.0,12.0,17.0,17.0,15.0,17.0,17.0,16.125,0.22596519169363863,17.0,12.0,17.0,17.0,17.0,17.0
APOLLONIA,0.0,9,0.68,0.68,23,0.12841656775990626,1.4705882352941175,1.4705882352941175,8,45,765,69,3775,11.0,11.0,12.0,12.0,11.0,10.0,10.0,10.0,10.875,0.10431537004953502,11.0,3.0,12.0,10.0,11.0,11.0
