metrics,linear,exponential,powerlaw,quadratic,max_val,max_type
degree,0.294645322281,0.371427222995,0.423775281715,0.0161644383091,0.4237752817151599,powerlaw
closeness,0.479415022871,0.597641328179,0.595039086094,0.121771636036,0.5976413281791061,exponential
betweenness,0.0107338651691,0.0832838542331,0.0841417185509,0.291738770517,0.2917387705172405,quadratic
strength,0.251897345662,0.39827768107,0.513167356977,0.387523190653,0.5131673569770141,powerlaw
eigenvector_centrality,0.16400500936,0.310411096021,0.320787158156,0.329645829492,0.3296458294916703,quadratic
frequency,0.0540023451444,0.236911743733,0.287283485144,0.369232077543,0.3692320775427764,quadratic
speech_acts,0.0352879312329,0.140329814991,0.322591790883,0.531479060522,0.5314790605223951,quadratic
words,0.0121170883299,0.091077295938,0.253190057391,0.295657353543,0.29565735354271694,quadratic
