,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,14,14,35,24,29,35,35,35,1.792,0.30300000000000005,0.0116325,3.2275,0.0310365,3.0294999999999996,7.534,369.053
9,9,6,2,11,6,1,1,2,6.6,0.0752,0.035250000000000004,7.75,0.09385,11.25,34.0,1831.5
8,8,6,1,2,2,1,1,1,5.0,0.12109999999999999,0.1995,43.75,0.5954999999999999,15.35,47.2,4749.1
7,5,5,1,1,1,1,1,1,3.4000000000000004,0.349,0.22299999999999998,12.25,0.28200000000000003,27.65,113.19999999999999,6937.3
6,2,4,0,1,1,1,1,0,16.2,0.39449999999999996,0.05875,21.25,0.34450000000000003,39.95,126.4,1102.1
5,1,2,0,0,0,0,0,0,8.2,0.48550000000000004,0.08224999999999999,16.75,0.1565,7.1499999999999995,20.799999999999997,2560.8999999999996
4,0,1,0,0,0,0,0,0,9.8,0.212,0.10550000000000001,25.75,0.2195,19.45,60.4,3290.3
3,0,1,0,0,0,0,0,0,11.399999999999999,0.2575,0.129,30.25,0.4075,23.55,73.6,4019.7
2,0,0,0,0,0,0,0,0,13.0,0.16649999999999998,0.1525,34.75,0.47,31.75,86.80000000000001,5478.5
1,0,0,0,0,0,0,0,0,14.600000000000001,0.44,0.176,39.25,0.5325,35.849999999999994,100.0,6207.9
