,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,3,3,3,2,2,2,2,1,4.0,0.8374999999999999,0.0164835,16.0,0.41500000000000004,7.3,60.0,299.462
9,3,2,3,2,2,2,1,1,4.8,0.679,0.08335000000000001,20.0,0.46299999999999997,10.100000000000001,9.95,836.0
8,1,1,1,1,1,1,1,1,1.198,0.481,0.3165,1.99,0.030629999999999998,1.693,30.0,1371.2
7,0,1,0,1,1,1,1,1,1.6,0.758,0.05,6.0,0.127,4.5,50.0,1638.8
6,0,0,0,1,1,1,1,1,2.0,0.521,0.1165,18.0,0.367,14.3,70.0,1906.4
5,0,0,0,0,0,0,1,1,2.4000000000000004,0.5605,0.15000000000000002,4.0,0.07894999999999999,3.0999999999999996,100.0,2441.6000000000004
4,0,0,0,0,0,0,0,1,2.8,0.6,0.1835,8.0,0.175,5.9,20.0,2709.2
3,0,0,0,0,0,0,0,0,3.2,0.6395,0.21650000000000003,10.0,0.223,8.7,40.0,568.4000000000001
2,0,0,0,0,0,0,0,0,3.5999999999999996,0.7184999999999999,0.25,12.0,0.271,11.5,80.0,1103.6
1,0,0,0,0,0,0,0,0,4.4,0.798,0.2835,14.0,0.319,12.899999999999999,90.0,2174.0
