name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
DER ÄLTSTE OPFERKNABE,0.012841268489109018,25,0.7049180327868853,0.7049180327868853,64,0.23778519344571372,1.4186046511627908,1.4186046511627908,6,33,1133,15,6321,13.0,13.0,14.0,9.0,7.0,8.0,7.0,6.0,9.625,0.40054371528853483,10.0,10.0,11.0,8.0,9.5,10.0
EIN ANDERER BARDE,0.0,11,0.5733333333333334,0.5733333333333334,11,0.04725257597851759,1.744186046511628,1.744186046511628,1,2,14,2,68,36.0,35.0,23.0,36.0,34.0,23.0,29.0,38.0,31.75,0.749255582943116,40.0,27.0,37.0,35.0,36.0,39.0
EINE ENTFERNTE STIMME,0.0,2,0.48314606741573035,0.48314606741573035,2,0.006823493300554845,2.0697674418604652,2.0697674418604652,1,1,9,1,60,44.0,44.0,23.0,44.0,44.0,23.0,33.0,39.0,36.75,1.1644856313902228,44.0,38.0,44.0,39.0,41.5,44.0
DAS ANDRE CHOR DER JUNGFRAUEN,0.0,22,0.671875,0.671875,22,0.0600798258692776,1.4883720930232558,1.4883720930232558,1,2,52,8,300,17.0,17.0,23.0,23.0,23.0,23.0,29.0,25.0,22.5,0.49551560448255744,22.0,14.0,21.0,27.0,24.0,22.0
ZWEI ANDRE BARDEN,0.0,11,0.5733333333333334,0.5733333333333334,11,0.04800836091284874,1.744186046511628,1.744186046511628,1,2,38,8,222,36.0,35.0,23.0,36.0,33.0,23.0,29.0,29.0,30.5,0.674801558131828,36.0,24.0,36.0,32.0,34.0,37.0
EIN KRIEGSGEFÄHRTE,0.0,22,0.671875,0.671875,22,0.0600798258692776,1.4883720930232558,1.4883720930232558,1,1,3,1,12,17.0,17.0,23.0,23.0,23.0,23.0,33.0,41.0,25.0,1.0177004891982149,30.0,34.0,21.0,41.0,31.0,34.0
ZWEI STIMMEN,0.0,12,0.5733333333333334,0.5733333333333334,12,0.04972636447030669,1.744186046511628,1.744186046511628,1,1,26,4,125,35.0,35.0,23.0,35.0,32.0,23.0,33.0,32.0,31.0,0.6373774391990981,37.0,22.0,35.0,34.0,34.5,38.0
DIE BARDEN,0.0020854007564971018,19,0.6417910447761194,0.6417910447761194,25,0.08998171461121006,1.558139534883721,1.558139534883721,2,4,44,8,260,30.0,30.0,22.0,21.0,20.0,18.0,23.0,28.0,24.0,0.5863019699779287,26.0,17.0,31.0,24.0,27.5,25.0
SIEGMUND,0.007830851933841969,28,0.7413793103448276,0.7413793103448276,45,0.15193685447582655,1.3488372093023255,1.3488372093023255,3,14,355,6,1927,11.0,11.0,15.0,12.0,14.0,15.0,13.0,13.0,13.0,0.2004459314343183,13.0,3.0,13.0,13.0,13.0,14.0
ZWEI BARDEN,0.005338831833848445,21,0.6615384615384615,0.6615384615384615,41,0.16917685107145752,1.5116279069767442,1.5116279069767442,4,14,428,68,2374,28.0,28.0,16.0,15.0,13.0,12.0,13.0,10.0,16.875,0.8875062877040848,15.0,30.0,20.0,11.0,15.5,15.0
DER GEFANGNE,0.0,5,0.524390243902439,0.524390243902439,5,0.018058209819950582,1.9069767441860463,1.9069767441860463,1,6,52,5,283,39.0,41.0,23.0,39.0,40.0,23.0,22.0,25.0,31.5,1.1100193048514324,38.0,36.0,40.0,25.0,32.5,36.0
KEDMON,0.026326073336040118,34,0.8269230769230769,0.8269230769230769,55,0.17784033023582835,1.2093023255813955,1.2093023255813955,4,12,299,9,1753,5.0,5.0,6.0,11.0,11.0,12.0,17.0,17.0,10.5,0.6123724356957945,12.0,19.0,8.0,14.0,11.0,11.0
BRENNO,0.10787698827565935,42,0.9772727272727273,0.9772727272727273,117,0.38101048677237154,1.0232558139534884,1.0232558139534884,13,160,3798,127,21101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.125,0.04419417382415922,1.0,1.0,1.0,1.0,1.0,1.0
SEGEST,0.0,8,0.5443037974683544,0.5443037974683544,8,0.035335315115528475,1.8372093023255813,1.8372093023255813,1,17,285,11,1528,38.0,38.0,23.0,38.0,38.0,23.0,11.0,19.0,28.5,1.3512560294566154,32.0,41.0,38.0,17.0,27.5,25.0
EINIGE DRUIDEN,0.0,14,0.5972222222222222,0.5972222222222222,14,0.044297668676360875,1.6744186046511629,1.6744186046511629,1,0,0,0,0,32.0,32.0,23.0,32.0,35.0,23.0,43.0,43.0,32.875,0.9529969176235566,41.0,33.0,32.0,44.0,38.0,42.0
HERMANN,0.0192188179729708,29,0.7543859649122807,0.7543859649122807,44,0.142000308276852,1.3255813953488371,1.3255813953488371,4,108,3888,79,21709,10.0,10.0,11.0,14.0,15.0,12.0,2.0,1.0,9.375,0.6475830752001741,9.0,23.0,12.0,3.0,7.5,6.0
