,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,4,4,6,3,2,2,4,5,5.8,0.7835000000000001,0.0047124,15.9,0.14,1.594,7.4745,144.83700000000002
9,3,3,3,2,2,2,1,2,7.8,0.9835,0.09045,7.0889999999999995,0.29200000000000004,2.8,22.65,2779.7
8,2,2,0,2,1,2,1,1,4.198,0.683,0.01426,22.5,0.216,5.199999999999999,37.75,731.5
7,0,0,0,1,1,1,1,1,4.6,0.7164999999999999,0.0238,9.3,0.32999999999999996,6.4,52.849999999999994,1024.1
6,0,0,0,1,1,1,1,0,5.0,0.75,0.033350000000000005,26.9,0.406,11.2,128.35,438.90000000000003
5,0,0,0,0,1,1,1,0,5.4,0.8165,0.04285,11.5,0.444,12.4,143.45,1316.7
4,0,0,0,0,1,0,0,0,6.2,0.85,0.05235,13.7,0.482,4.0,67.95,1609.3
3,0,0,0,0,0,0,0,0,6.6,0.8835,0.0619,18.1,0.178,7.6,83.05,1901.8999999999999
2,0,0,0,0,0,0,0,0,7.0,0.9165000000000001,0.07145,20.299999999999997,0.254,8.8,98.15,2194.5
1,0,0,0,0,0,0,0,0,7.4,0.95,0.08095,24.700000000000003,0.368,10.0,113.25,2487.1000000000004
