,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,10,10,28,10,9,20,25,28,8.7,0.469,0.032076,7.8999999999999995,0.0768,1.891,10.603,305.79150000000004
9,8,7,6,9,9,10,7,4,2.089,0.381,0.0974,3.2769999999999997,0.1265,3.6999999999999997,30.099999999999998,920.5500000000001
8,6,7,1,7,7,3,1,1,4.300000000000001,0.513,0.6154999999999999,12.5,0.026425,5.5,49.5,2143.95
7,6,6,0,4,3,1,1,1,10.9,0.5569999999999999,0.162,21.7,0.176,12.7,88.3,2755.65
6,2,3,0,2,3,1,1,1,6.5,0.3365,0.2265,17.1,0.226,18.1,185.3,5814.15
5,1,1,0,2,2,0,0,0,13.1,0.42500000000000004,0.2915,26.3,0.276,7.3,68.9,1532.25
4,1,1,0,1,1,0,0,0,15.299999999999999,0.7335,0.35650000000000004,44.7,0.376,9.1,107.7,3367.35
3,1,0,0,0,1,0,0,0,21.9,0.601,0.4215,30.900000000000002,0.476,10.9,127.10000000000001,3979.0499999999997
2,0,0,0,0,0,0,0,0,17.5,0.645,0.486,35.5,0.32599999999999996,14.5,146.5,4590.75
1,0,0,0,0,0,0,0,0,19.700000000000003,0.6890000000000001,0.5505,40.099999999999994,0.42600000000000005,16.3,165.89999999999998,5202.450000000001
