,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,12,12,30,17,13,19,23,26,5.050000000000001,0.5395,0.0219285,5.058999999999999,0.025544999999999998,2.881,16.137,515.394
9,8,7,2,7,10,6,4,4,7.75,0.489,0.0665,13.299999999999999,0.0696,6.699999999999999,48.900000000000006,1561.8000000000002
8,5,5,1,2,2,4,4,2,2.3365,0.5905,0.11085,21.5,0.11325,10.5,81.5,3644.2
7,4,3,1,2,2,4,2,1,10.45,0.38749999999999996,0.42100000000000004,29.7,0.245,14.3,114.1,2603.0
6,2,3,0,2,2,1,1,1,15.85,0.641,0.155,37.9,0.376,37.1,309.7,9891.4
5,1,2,0,2,2,0,0,0,13.15,0.4385,0.1995,54.3,0.42000000000000004,18.1,146.7,4685.4
4,1,1,0,1,1,0,0,0,21.25,0.742,0.244,46.1,0.157,21.9,179.3,5726.6
3,1,1,0,1,1,0,0,0,26.65,0.843,0.28800000000000003,78.9,0.201,25.700000000000003,211.89999999999998,6767.799999999999
2,0,0,0,0,1,0,0,0,18.549999999999997,0.6915,0.3325,62.5,0.28900000000000003,29.5,244.5,7809.0
1,0,0,0,0,0,0,0,0,23.950000000000003,0.7925,0.377,70.69999999999999,0.3325,33.3,277.1,8850.2
