,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,6,3,12,4,5,7,7,7,9.45,0.735,0.012375,2.98,0.0759,1.6435,11.840499999999999,135.94799999999998
9,2,3,1,4,5,2,2,3,1.6435,0.783,0.037500000000000006,31.0,0.33099999999999996,6.85,99.55,2390.8
8,2,2,1,3,2,1,2,1,5.550000000000001,0.5425,0.1125,7.0,0.03315,5.550000000000001,143.35000000000002,638.0
7,2,2,1,2,1,1,1,1,8.15,0.591,0.2375,27.0,0.246,8.15,55.75,1389.2
6,2,2,0,1,1,1,1,1,13.35,0.687,0.06255,23.0,0.3735,9.45,77.65,1639.6
5,1,1,0,1,1,1,1,1,10.75,0.8315,0.08755,39.0,0.4165,10.75,165.25,1890.0
4,0,1,0,0,0,1,1,1,2.95,0.9279999999999999,0.1375,11.0,0.11860000000000001,12.05,209.05,2140.4
3,0,1,0,0,0,1,0,0,4.25,0.976,0.16249999999999998,15.0,0.161,13.35,33.849999999999994,387.59999999999997
2,0,0,0,0,0,0,0,0,6.85,0.639,0.1875,19.0,0.20350000000000001,2.95,121.45,888.4000000000001
1,0,0,0,0,0,0,0,0,12.05,0.88,0.21250000000000002,35.0,0.2885,4.25,187.14999999999998,1138.8
