,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,6,6,6,2,2,2,2,2,4.999499999999999,0.9999,-0.0001,6.9,0.3425,2.9000000000000004,51.7,533.181
9,0,0,0,1,1,1,1,2,4.9955,0.9991,-0.0009,6.297,0.296,2.297,27.058999999999997,677.7
8,0,0,0,1,1,1,1,1,4.9965,0.9993,-0.0007,8.7,0.436,4.7,35.3,1109.1
7,0,0,0,1,1,1,1,1,4.9975000000000005,0.9995,-0.0005,11.100000000000001,0.4825,7.1,43.5,1828.1
6,0,0,0,1,1,1,1,0,4.9985,0.9997,-0.00030000000000000003,11.7,0.506,7.7,100.9,821.5
5,0,0,0,0,0,0,0,0,5.000500000000001,1.0001,0.0001,7.5,0.3195,3.5,59.9,965.3
4,0,0,0,0,0,0,0,0,5.0015,1.0003,0.00030000000000000003,8.1,0.366,4.1,68.1,1252.9
3,0,0,0,0,0,0,0,0,5.0024999999999995,1.0005,0.0005,9.3,0.3895,5.3,76.30000000000001,1396.6999999999998
2,0,0,0,0,0,0,0,0,5.0035,1.0007,0.0007,9.899999999999999,0.4125,5.9,84.5,1540.5
1,0,0,0,0,0,0,0,0,5.0045,1.0009,0.0009,10.5,0.4595,6.5,92.69999999999999,1684.3000000000002
