,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,8,6,8,5,4,7,10,8,15.3,0.878,0.00456885,9.5,0.10895,1.4455,12.771,244.827
9,4,4,4,3,3,3,5,5,11.100000000000001,0.7444999999999999,0.0231,4.475,0.0688,4.15,38.7,741.9000000000001
8,2,2,2,3,2,3,1,3,5.5,0.5665,0.0323,34.5,0.22999999999999998,5.05,64.5,1731.1
7,1,2,2,2,2,1,1,1,2.693,0.9219999999999999,0.041550000000000004,29.5,0.27,3.25,116.1,1236.5
6,1,1,1,2,2,1,1,1,8.3,0.522,0.013864999999999999,44.5,0.35050000000000003,6.85,245.1,4698.7
5,1,1,1,1,2,1,0,0,12.5,0.6555,0.0877,24.5,0.391,7.75,90.30000000000001,2225.7
4,1,1,0,1,1,1,0,0,13.899999999999999,0.789,0.0508,39.5,0.028375,8.649999999999999,141.9,2720.3
3,0,1,0,1,1,1,0,0,4.1,0.8335,0.06,49.5,0.1895,9.55,167.7,3214.8999999999996
2,0,0,0,0,1,0,0,0,6.9,0.611,0.06925,14.5,0.31,2.3499999999999996,193.5,3709.5
1,0,0,0,0,0,0,0,0,9.7,0.7,0.07849999999999999,19.5,0.14900000000000002,5.95,219.3,4204.1
