name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
DIE FRAU,0.0,2,0.0625,1.0,2,3.3628002097099056e-14,16.0,1.0,1,2,8,2,42,26.0,31.0,16.0,26.0,31.0,20.0,24.0,27.0,25.125,0.6423919447769295,31.0,23.0,29.0,27.0,28.0,29.0
STRANZ,0.0,8,0.525625,0.58,9,0.07453128168469925,1.9024970273483948,1.7241379310344829,2,8,95,14,465,16.0,16.0,16.0,17.0,15.0,13.0,13.0,14.0,15.0,0.1889822365046136,14.0,8.0,17.0,12.0,14.5,12.0
WACHTMEISTER,0.0,6,0.46930803571428575,0.5178571428571429,8,0.0433149008107739,2.130796670630202,1.9310344827586206,2,4,54,9,307,18.0,18.0,16.0,19.0,18.0,13.0,20.0,19.0,17.625,0.2749797070434731,19.0,13.0,19.0,19.0,19.0,20.0
OBRIST KOTTWITZ,0.011789554531490014,13,0.5840277777777778,0.6444444444444445,37,0.27527130339000927,1.7122473246135552,1.5517241379310345,7,70,1341,187,7127,9.0,9.0,7.0,6.0,6.0,7.0,5.0,5.0,6.75,0.19764235376052372,6.0,9.0,9.0,5.0,7.0,6.0
DER GRAF VON HOHENZOLLERN,0.09925595238095238,19,0.6738782051282052,0.7435897435897436,62,0.41308138079490864,1.4839476813317478,1.3448275862068966,14,146,2471,363,13305,3.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.375,0.11451567266411304,2.0,3.0,2.0,2.0,2.0,2.0
ZWEITER HEIDUCK,0.0,2,0.39225746268656714,0.43283582089552236,2,0.009922489975077522,2.549346016646849,2.310344827586207,1,2,21,3,105,26.0,27.0,16.0,26.0,28.0,20.0,24.0,24.0,23.875,0.5019493251315316,27.0,19.0,27.0,25.0,26.0,27.0
HOFKAVALIER,0.0,2,0.0625,1.0,2,3.3628002097099056e-14,16.0,1.0,1,3,82,11,445,26.0,31.0,16.0,26.0,31.0,20.0,21.0,16.0,23.375,0.755744370519178,26.0,31.0,29.0,21.0,25.0,25.0
ERSTER HEIDUCK,0.0,2,0.39225746268656714,0.43283582089552236,2,0.009922489975077522,2.549346016646849,2.310344827586207,1,1,11,2,68,26.0,27.0,16.0,26.0,28.0,20.0,29.0,25.0,24.625,0.5507199022318747,29.0,20.0,27.0,30.0,28.5,31.0
REUTER,0.0,2,0.43802083333333336,0.48333333333333334,2,0.020821230201522992,2.2829964328180736,2.0689655172413794,1,1,1,1,5,26.0,25.0,16.0,26.0,24.0,20.0,29.0,32.0,24.75,0.622315664043808,30.0,22.0,26.0,32.0,29.0,32.0
GRAF SPARREN,0.0,6,0.46930803571428575,0.5178571428571429,6,0.026049286482816954,2.130796670630202,1.9310344827586206,1,6,407,53,2265,18.0,18.0,16.0,20.0,23.0,20.0,16.0,8.0,17.375,0.554758232411716,17.0,21.0,22.0,14.0,18.0,19.0
OFFIZIER,0.0006744431643625191,9,0.5363520408163265,0.5918367346938775,16,0.13260715571532314,1.8644470868014271,1.6896551724137931,3,7,73,11,352,15.0,14.0,14.0,11.0,11.0,12.0,14.0,17.0,13.5,0.25877458475338283,11.0,12.0,14.0,13.0,13.5,11.0
GRAF TRUCHSS,0.007253264208909371,15,0.6111918604651163,0.6744186046511628,49,0.3575024339576586,1.6361474435196195,1.4827586206896552,10,16,117,22,664,6.0,6.0,9.0,5.0,4.0,5.0,10.0,13.0,7.25,0.3881618771300742,8.0,15.0,5.0,9.0,7.0,6.0
EIN HEIDUCK 2.2,0.008736559139784945,12,0.5713315217391305,0.6304347826086957,13,0.07979289097999175,1.750297265160523,1.586206896551724,2,3,30,4,164,10.0,10.0,8.0,15.0,14.0,13.0,21.0,23.0,14.25,0.667317390751957,13.0,25.0,11.0,21.0,16.0,14.0
DER KURFÜRST,0.16854358678955453,18,0.65703125,0.725,56,0.3757112134947807,1.521997621878716,1.3793103448275863,14,121,2318,322,12518,4.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,0.0944911182523068,3.0,2.0,3.0,3.0,3.0,3.0
DIE HOFDAMEN,0.0,6,0.46930803571428575,0.5178571428571429,9,0.0394324886893144,2.130796670630202,1.9310344827586206,2,1,6,1,24,18.0,18.0,16.0,17.0,19.0,13.0,29.0,29.0,19.875,0.7393212983154598,23.0,29.0,18.0,27.0,22.5,23.0
DIE KURFÜRSTIN,0.053864247311827956,16,0.6257440476190476,0.6904761904761905,32,0.1785450004036683,1.5980975029726519,1.4482758620689655,8,42,476,63,2558,5.0,5.0,5.0,8.0,9.0,6.0,6.0,7.0,6.375,0.18824257716346443,5.0,7.0,6.0,6.0,6.0,5.0
