,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,10,13,21,13,8,17,10,12,4.8415,0.5745,0.028512,5.1385,0.0794,1.198,7.831,269.70599999999996
9,7,5,1,4,5,2,5,4,6.550000000000001,0.6194999999999999,0.5475,7.449999999999999,0.202,2.0,21.700000000000003,811.1999999999999
8,2,2,0,2,3,2,3,3,13.35,0.7095,0.0863,18.950000000000003,0.16149999999999998,2.8,49.3,1350.0
7,1,1,0,1,2,1,2,1,8.25,0.6645000000000001,0.144,9.75,0.1205,4.8,35.5,1888.8
6,1,1,0,1,2,0,1,1,9.95,0.9775,0.2015,12.05,0.4065,1.6,76.9,2427.6
5,1,0,0,1,1,0,1,1,20.15,0.754,0.259,25.85,0.3245,2.4000000000000004,132.1,5121.6
4,0,0,0,0,1,0,0,0,11.65,0.7985,0.31699999999999995,14.35,0.447,3.2,63.1,2966.4
3,0,0,0,0,0,0,0,0,15.05,0.8434999999999999,0.3745,16.65,0.2425,3.5999999999999996,90.69999999999999,3505.2
2,0,0,0,0,0,0,0,0,16.75,0.8885000000000001,0.43200000000000005,21.25,0.2835,4.0,104.5,4044.0
1,0,0,0,0,0,0,0,0,18.450000000000003,0.933,0.49,23.549999999999997,0.3655,4.4,118.30000000000001,4582.799999999999
