,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,3,3,3,3,3,3,1,1,1.9998,0.9999,-0.0001,3.9996,0.5773,1.9998,10.594,87.95
9,0,0,0,0,0,0,1,1,1.9982,0.9991,-0.0009,3.9964,0.57685,1.9982,16.6,118.0
8,0,0,0,0,0,0,1,1,1.9986,0.9993,-0.0007,3.9972,0.57695,1.9986,21.4,178.0
7,0,0,0,0,0,0,0,0,1.999,0.9995,-0.0005,3.998,0.57705,1.999,11.8,98.0
6,0,0,0,0,0,0,0,0,1.9994,0.9997,-0.00030000000000000003,3.9988,0.57715,1.9994,13.0,108.0
5,0,0,0,0,0,0,0,0,2.0002,1.0001,0.0001,4.0004,0.57745,2.0002,14.2,128.0
4,0,0,0,0,0,0,0,0,2.0006,1.0003,0.00030000000000000003,4.0012,0.57755,2.0006,15.4,138.0
3,0,0,0,0,0,0,0,0,2.001,1.0005,0.0005,4.002,0.57765,2.001,17.799999999999997,148.0
2,0,0,0,0,0,0,0,0,2.0014,1.0007,0.0007,4.0028,0.57775,2.0014,19.0,158.0
1,0,0,0,0,0,0,0,0,2.0018,1.0009,0.0009,4.0036,0.57785,2.0018,20.200000000000003,168.0
