,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,78,71,89,63,34,79,80,74,12.799999999999999,0.4545,0.0245025,14.600000000000001,0.1225,1.4455,8.117999999999999,207.999
9,8,14,1,23,33,8,5,10,5.564,0.18,0.47,6.158,0.07350000000000001,2.3499999999999996,24.599999999999998,630.3
8,2,3,0,1,17,1,2,2,27.200000000000003,0.523,0.07425000000000001,23.0,0.024259,4.15,41.0,1470.6999999999998
7,1,1,0,1,3,1,2,1,34.4,0.386,0.1235,31.4,0.17149999999999999,5.05,57.4,1050.5
6,1,1,0,1,2,1,1,1,70.4,0.7975,0.173,39.8,0.26949999999999996,9.55,155.8,1890.9
5,0,0,0,1,1,0,0,1,20.0,0.249,0.2225,81.8,0.4655,3.25,73.8,3151.5
4,0,0,0,0,0,0,0,1,41.6,0.3175,0.272,48.2,0.2205,5.95,90.2,3991.9
3,0,0,0,0,0,0,0,0,48.8,0.5915,0.3215,56.599999999999994,0.3185,6.85,106.6,2311.1
2,0,0,0,0,0,0,0,0,56.0,0.6605,0.371,65.0,0.36750000000000005,7.75,123.0,2731.3
1,0,0,0,0,0,0,0,0,63.2,0.729,0.4205,73.4,0.4165,8.649999999999999,139.39999999999998,3571.7
