,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,3,5,8,4,3,3,3,3,1.2970000000000002,0.4905,0.0288585,1.6435,0.05115,1.3465,5.9305,158.223
9,3,3,1,2,2,2,2,2,3.7,0.6285000000000001,0.379,9.45,0.2105,2.05,9.850000000000001,444.9
8,2,1,1,1,2,2,1,1,1.9000000000000001,0.7665,0.554,4.25,0.5285,2.75,13.75,254.10000000000002
7,1,1,0,1,1,1,1,1,6.1,0.8009999999999999,0.08765,6.85,0.10445,4.15,17.65,540.3
6,1,0,0,1,1,1,1,1,6.7,0.5255000000000001,0.146,8.15,0.36950000000000005,6.25,25.45,731.0999999999999
5,0,0,0,1,1,1,1,1,2.5,0.56,0.20400000000000001,13.35,0.47550000000000003,7.65,29.35,921.9000000000001
4,0,0,0,0,0,0,1,1,3.0999999999999996,0.594,0.2625,2.95,0.1575,3.45,41.05,1017.3
3,0,0,0,0,0,0,0,0,4.3,0.663,0.32099999999999995,5.550000000000001,0.26349999999999996,4.85,21.55,349.5
2,0,0,0,0,0,0,0,0,4.9,0.6975,0.4375,10.75,0.3165,5.550000000000001,33.25,635.7
1,0,0,0,0,0,0,0,0,5.5,0.732,0.496,12.05,0.4225,6.949999999999999,37.150000000000006,826.5
