,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,29,29,29,29,29,29,14,18,27.997,0.9999,-0.0001,27.997,0.18568,0.9999,8.1775,117.335
9,0,0,0,0,0,0,6,4,27.975,0.9991,-0.0009,27.975,0.18553,0.9991,22.75,351.5
8,0,0,0,0,0,0,6,2,27.9805,0.9993,-0.0007,27.9805,0.18556499999999998,0.9993,37.25,584.5
7,0,0,0,0,0,0,1,2,27.986,0.9995,-0.0005,27.986,0.1856,0.9995,51.75,817.5
6,0,0,0,0,0,0,1,1,27.991500000000002,0.9997,-0.00030000000000000003,27.991500000000002,0.18564,0.9997,66.25,1050.5
5,0,0,0,0,0,0,1,1,28.003,1.0001,0.0001,28.003,0.18571500000000002,1.0001,138.75,1283.5
4,0,0,0,0,0,0,0,1,28.008499999999998,1.0003,0.00030000000000000003,28.008499999999998,0.18575,1.0003,80.75,2215.5
3,0,0,0,0,0,0,0,0,28.014,1.0005,0.0005,28.014,0.18579,1.0005,95.25,1516.5
2,0,0,0,0,0,0,0,0,28.0195,1.0007,0.0007,28.0195,0.18582500000000002,1.0007,109.75,1749.5
1,0,0,0,0,0,0,0,0,28.025,1.0009,0.0009,28.025,0.18586,1.0009,124.25,1982.5
