,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,8,8,9,4,4,3,3,3,7.8,0.8825000000000001,0.010989,64.65,0.439,21.9,11.979,282.447
9,1,1,1,1,1,2,3,3,1.396,0.5525,0.21100000000000002,4.3165000000000004,0.023783500000000003,2.089,157.3,2567.7
8,1,1,0,1,1,2,1,2,8.6,0.9764999999999999,0.0333,11.05,0.07015,4.300000000000001,84.69999999999999,1997.1
7,0,0,0,1,1,1,1,1,2.2,0.6,0.05555,17.75,0.11610000000000001,10.9,108.9,3708.8999999999996
6,0,0,0,1,1,1,1,1,3.0,0.6475,0.07780000000000001,24.450000000000003,0.162,13.1,181.5,5420.7
5,0,0,0,1,1,1,1,0,3.8,0.6945,0.09995000000000001,31.15,0.20850000000000002,17.5,229.9,855.9000000000001
4,0,0,0,1,1,0,0,0,4.6,0.7415,0.122,51.25,0.347,6.5,36.3,1426.5
3,0,0,0,0,0,0,0,0,5.4,0.7885,0.14450000000000002,37.85,0.255,8.7,60.5,3138.3
2,0,0,0,0,0,0,0,0,6.199999999999999,0.8355,0.16699999999999998,44.55,0.30100000000000005,15.299999999999999,133.1,4279.5
1,0,0,0,0,0,0,0,0,7.0,0.9295,0.189,57.95,0.393,19.700000000000003,205.7,4850.1
