name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
TOBIAS BUNTSCHUH,0.09934640522875816,8,0.6175213675213675,0.6538461538461539,23,0.48853972105499,1.6193771626297577,1.5294117647058822,16,94,2529,58,15849,3.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,0.1494035761667992,2.0,5.0,2.0,1.0,1.5,2.0
LUISA,0.03202614379084967,5,0.517921146953405,0.5483870967741935,13,0.218557619161899,1.9307958477508653,1.823529411764706,10,49,1852,22,11475,7.0,6.0,6.0,7.0,7.0,7.0,6.0,5.0,6.375,0.09300297614285562,6.0,2.0,8.0,6.0,7.0,7.0
DER SEKRETÄR,0.0,3,0.4339339339339339,0.4594594594594595,4,0.0615926676229132,2.304498269896194,2.176470588235294,3,5,92,2,571,10.0,12.0,9.0,11.0,11.0,11.0,12.0,13.0,11.125,0.15580293184477811,11.0,6.0,13.0,12.0,12.5,11.0
CLOWN AMBROIS,0.0,3,0.4339339339339339,0.4594594594594595,6,0.10207524538315461,2.304498269896194,2.176470588235294,4,25,347,15,2311,10.0,12.0,9.0,10.0,10.0,10.0,7.0,10.0,9.75,0.1735912687073534,10.0,7.0,11.0,10.0,10.5,10.0
EIN ZIRKUSDIENER,0.0,3,0.517921146953405,0.5483870967741935,3,0.05345866083418279,1.9307958477508653,1.823529411764706,1,1,13,1,85,10.0,6.0,9.0,12.0,13.0,12.0,15.0,18.0,11.875,0.46018969303041607,13.0,18.0,10.0,18.0,14.0,13.0
EIN ANDERER STALLMEISTER,0.0,3,0.4865319865319865,0.5151515151515151,3,0.05556860581761267,2.0553633217993084,1.9411764705882353,1,4,61,3,406,10.0,8.0,9.0,12.0,12.0,12.0,13.0,15.0,11.375,0.2829807855667943,12.0,10.0,11.0,14.0,12.5,11.0
WENDELBORN,0.29237472766884537,11,0.6980676328502415,0.7391304347826086,23,0.45372723185621355,1.4325259515570934,1.3529411764705883,16,89,3970,33,24645,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.25,0.057863756235784464,1.0,1.0,1.0,1.0,1.0,1.0
DER ARZT,0.0,2,0.4116809116809117,0.4358974358974359,2,0.030475750097375406,2.4290657439446366,2.2941176470588234,1,1,20,0,112,15.0,15.0,9.0,15.0,15.0,12.0,15.0,17.0,14.125,0.30935921676911454,17.0,12.0,15.0,17.0,16.0,17.0
DIE DAME,0.0,2,0.38227513227513227,0.40476190476190477,2,0.009292899330035286,2.615916955017301,2.4705882352941178,1,1,12,1,86,15.0,17.0,9.0,15.0,17.0,12.0,15.0,19.0,14.875,0.3920954466526158,18.0,16.0,16.0,19.0,17.5,19.0
RADIANA,0.03529411764705883,6,0.5351851851851852,0.5666666666666667,16,0.3285369302636506,1.8685121107266436,1.7647058823529411,11,64,2275,23,13638,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,4.625,0.09300297614285562,4.0,2.0,4.0,4.0,4.0,4.0
STIMME EINES STALLMEISTERS,0.0,0,0.0,0.0,0,0.0,inf,inf,1,1,89,0,565,19.0,19.0,9.0,19.0,19.0,12.0,15.0,14.0,15.75,0.48527422291789973,19.0,19.0,19.0,15.0,17.0,18.0
EIN STALLMEISTER,0.20697167755991286,7,0.5946502057613169,0.6296296296296297,10,0.14403149520624953,1.6816608996539792,1.588235294117647,5,13,457,6,2960,4.0,4.0,3.0,8.0,9.0,9.0,9.0,7.0,6.625,0.3199993024545969,7.0,13.0,5.0,8.0,6.5,6.0
DER HERR,0.0,2,0.38227513227513227,0.40476190476190477,2,0.009292899330035286,2.615916955017301,2.4705882352941178,1,3,96,0,578,15.0,17.0,9.0,15.0,17.0,12.0,14.0,12.0,13.875,0.3435470179923391,15.0,15.0,16.0,13.0,14.5,14.0
CLOWN ODEBRECHT,0.265359477124183,10,0.6689814814814815,0.7083333333333334,23,0.28426277110067044,1.494809688581315,1.4117647058823528,14,66,1512,32,9791,2.0,2.0,2.0,1.0,5.0,4.0,4.0,6.0,3.25,0.21906864547116603,3.0,9.0,2.0,5.0,3.5,3.0
PHILIPP WENDELBORN,0.0,3,0.4339339339339339,0.4594594594594595,3,0.046859325595983436,2.304498269896194,2.176470588235294,1,1,21,0,138,10.0,12.0,9.0,12.0,14.0,12.0,15.0,16.0,12.5,0.2988071523335984,14.0,11.0,14.0,16.0,15.0,16.0
MUTTER BUNTSCHUH,0.0065359477124183,5,0.4865319865319865,0.5151515151515151,19,0.40613710770146544,2.0553633217993084,1.9411764705882353,16,70,1931,29,11565,7.0,8.0,8.0,4.0,3.0,1.0,3.0,4.0,4.75,0.3256175451573298,5.0,14.0,6.0,3.0,4.5,5.0
DIENER FRANZ,0.022875816993464054,6,0.4865319865319865,0.5151515151515151,14,0.257822573480474,2.0553633217993084,1.9411764705882353,11,23,422,11,2617,5.0,8.0,7.0,6.0,6.0,5.0,8.0,9.0,6.75,0.18600595228571123,8.0,8.0,7.0,7.0,7.0,7.0
VATER BUNTSCHUH,0.0,4,0.4587301587301587,0.4857142857142857,9,0.20744525551540208,2.179930795847751,2.058823529411765,6,9,424,0,2632,9.0,11.0,9.0,9.0,8.0,8.0,10.0,8.0,9.0,0.1336306209562122,9.0,4.0,9.0,9.0,9.0,9.0
EIN ZWEITER CLOWN,0.0,1,0.40138888888888885,0.425,1,0.017229038357770583,2.4913494809688586,2.3529411764705883,1,8,150,6,1008,18.0,16.0,9.0,18.0,16.0,12.0,11.0,11.0,13.875,0.4403605462734891,15.0,17.0,18.0,11.0,14.5,14.0
