name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
FABIUS MAXIMUS,0.0,26,0.5706521739130435,0.5706521739130435,26,0.03505440841473417,1.7523809523809524,1.7523809523809524,1,9,318,3,1795,69.0,69.0,22.0,69.0,78.0,22.0,21.0,12.0,45.25,3.5163838466730075,59.0,84.0,69.0,21.0,45.0,43.0
ALLOCHLINS BEGLEITER,0.0,20,0.5526315789473685,0.5526315789473685,20,0.04622566684945795,1.8095238095238093,1.8095238095238093,1,1,8,1,44,89.0,89.0,22.0,89.0,69.0,22.0,71.0,87.0,67.25,3.63560640451788,101.0,91.0,89.0,90.0,89.5,102.0
EIN WEIB,0.0,36,0.603448275862069,0.603448275862069,36,0.08790834202963446,1.6571428571428573,1.6571428571428573,1,1,59,0,311,49.0,49.0,22.0,49.0,51.0,22.0,71.0,39.0,44.0,2.0299102724715974,58.0,40.0,52.0,61.0,56.5,60.0
DER RÖMER,0.0,26,0.5706521739130435,0.5706521739130435,26,0.03505440841473417,1.7523809523809524,1.7523809523809524,1,2,13,2,65,69.0,69.0,22.0,69.0,78.0,22.0,54.0,76.0,57.375,2.8706780402396723,81.0,62.0,69.0,70.0,69.5,80.0
EIN MANN,0.0,36,0.603448275862069,0.603448275862069,36,0.08790834202963446,1.6571428571428573,1.6571428571428573,1,1,16,1,80,49.0,49.0,22.0,49.0,51.0,22.0,71.0,70.0,47.875,2.303372430496516,65.0,46.0,52.0,77.0,64.5,73.0
SCIPIO DER ÄLTERE,0.02851964221227314,76,0.7835820895522388,0.7835820895522388,94,0.21657722409707497,1.276190476190476,1.276190476190476,3,16,235,13,1328,4.0,4.0,5.0,4.0,3.0,4.0,12.0,16.0,6.5,0.5976143046671968,7.0,15.0,4.0,9.0,6.5,7.0
ZWEITER RÖMISCHER GESANDTER,0.0,36,0.603448275862069,0.603448275862069,36,0.08790834202963446,1.6571428571428573,1.6571428571428573,1,7,78,5,481,49.0,49.0,22.0,49.0,51.0,22.0,25.0,33.0,37.5,1.6610022791762122,50.0,30.0,52.0,28.0,40.0,38.0
DAS GEFOLG,0.0,12,0.5303030303030303,0.5303030303030303,12,0.016887281205791554,1.885714285714286,1.885714285714286,1,2,9,2,36,98.0,98.0,22.0,98.0,98.0,22.0,54.0,86.0,72.0,4.28452364413395,103.0,99.0,98.0,76.0,87.0,99.0
PROTOVESTIAR,0.0,12,0.5303030303030303,0.5303030303030303,12,0.016887281205791554,1.885714285714286,1.885714285714286,1,3,25,3,137,98.0,98.0,22.0,98.0,98.0,22.0,47.0,54.0,67.125,4.346302564495811,100.0,101.0,98.0,52.0,75.0,86.0
GISGON,0.015493818829306876,66,0.7291666666666666,0.7291666666666666,74,0.17530615955915452,1.3714285714285714,1.3714285714285714,2,57,1520,38,8402,7.0,7.0,11.0,7.0,7.0,7.0,2.0,2.0,6.25,0.37050882002225766,6.0,9.0,7.0,3.0,5.0,4.0
