,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,10,12,17,8,10,12,13,13,8.7,0.5025,0.0180675,15.35,0.07765,2.485,11.6325,397.9305
9,4,3,2,4,5,4,5,5,7.3,0.6085,0.0548,3.0294999999999996,0.03295,5.5,58.75,1205.85
8,3,2,2,4,3,2,2,3,1.693,0.361,0.09154999999999999,31.75,0.4335,8.5,35.25,2009.75
7,2,2,1,3,2,2,2,2,3.0999999999999996,0.39649999999999996,0.16449999999999998,7.1499999999999995,0.16649999999999998,14.5,105.75,2813.6499999999996
6,2,2,1,2,1,2,1,1,4.5,0.6795,0.274,23.55,0.21100000000000002,17.5,129.25,7637.05
5,2,1,1,1,1,1,1,0,11.5,0.4315,0.347,11.25,0.2555,11.5,223.25,3617.55
4,1,1,0,1,1,1,0,0,14.3,0.5375000000000001,0.128,27.65,0.30000000000000004,29.5,82.25,4421.45
3,0,1,0,1,1,0,0,0,5.9,0.573,0.201,39.95,0.34450000000000003,20.5,152.75,5225.35
2,0,0,0,0,0,0,0,0,10.100000000000001,0.46699999999999997,0.2375,19.45,0.12195,23.5,176.25,6029.25
1,0,0,0,0,0,0,0,0,12.899999999999999,0.644,0.3105,35.849999999999994,0.389,26.5,199.75,6833.15
