,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,26,29,59,36,41,51,51,54,5.699999999999999,0.44499999999999995,0.0252945,3.069,0.029403000000000002,2.287,6.237,154.539
9,16,21,2,13,16,7,6,4,1.881,0.3765,0.07654999999999999,9.3,0.0892,4.9,18.9,468.29999999999995
8,16,5,1,9,2,3,2,2,9.5,0.5135000000000001,0.179,15.5,0.267,12.7,44.099999999999994,780.5
7,3,3,1,3,1,1,1,1,13.3,0.0339075,0.48550000000000004,21.700000000000003,0.1485,10.100000000000001,31.5,1092.7
6,1,3,0,1,1,1,1,1,20.9,0.30800000000000005,0.1275,34.1,0.386,25.7,56.7,1404.9
5,1,1,0,1,1,0,1,1,36.1,0.5820000000000001,0.23049999999999998,58.9,0.4455,7.5,69.3,2965.9
4,0,1,0,0,1,0,1,0,17.1,0.6505000000000001,0.2815,27.9,0.5640000000000001,15.3,119.7,1717.1
3,0,0,0,0,0,0,0,0,24.700000000000003,0.10275000000000001,0.3325,40.3,0.2075,17.9,81.9,2029.3000000000002
2,0,0,0,0,0,0,0,0,28.5,0.17099999999999999,0.38349999999999995,46.5,0.3265,20.5,94.5,2341.5
1,0,0,0,0,0,0,0,0,32.3,0.2395,0.4345,52.7,0.5045,23.1,107.1,2653.7
