,degree,closeness,betweenness,strength,eigenvector_centrality,frequency,speech_acts,words,degree_interval,closeness_interval,betweenness_interval,strength_interval,eigenvector_centrality_interval,frequency_interval,speech_acts_interval,words_interval
10,3,3,5,4,2,4,4,4,4.75,0.6965,0.0068804999999999995,4.891,0.0933,1.198,12.75,36.452
9,3,3,2,2,2,2,2,1,6.75,0.8035,0.03475,17.5,0.133,4.0,3.3265000000000002,106.39999999999999
8,2,2,2,2,2,2,2,1,4.2475000000000005,0.661,0.132,21.1,0.40900000000000003,4.8,36.25,176.0
7,2,2,1,1,2,1,1,1,8.75,0.982,0.04865,8.5,0.4485,2.0,22.15,315.2
6,0,0,0,1,1,1,1,1,5.25,0.732,0.02085,12.1,0.1725,2.8,45.65,384.8
5,0,0,0,0,1,0,0,1,5.75,0.768,0.0625,6.699999999999999,0.3305,1.6,8.05,454.4
4,0,0,0,0,0,0,0,1,6.25,0.839,0.07635,10.3,0.21200000000000002,2.4000000000000004,17.45,663.2
3,0,0,0,0,0,0,0,0,7.25,0.875,0.09025,13.9,0.2515,3.2,26.85,245.6
2,0,0,0,0,0,0,0,0,7.75,0.911,0.1041,15.700000000000001,0.29100000000000004,3.5999999999999996,31.549999999999997,524.0
1,0,0,0,0,0,0,0,0,8.25,0.9465,0.118,19.299999999999997,0.3695,4.4,40.95,593.5999999999999
