name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
JUNGWITZ,0.19047619047619047,7,1.0,1.0,25,0.5439306559027098,1.0,1.0,14,94,1569,184,8048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.125,0.04419417382415922,1.0,1.0,1.0,1.0,1.0,1.0
CATHRINE,0.07142857142857142,5,0.7777777777777778,0.7777777777777778,8,0.1436010989080306,1.2857142857142856,1.2857142857142856,7,48,733,92,3768,5.0,5.0,2.0,6.0,7.0,5.0,5.0,4.0,4.875,0.18221724671391565,5.0,5.0,6.0,5.0,5.5,5.0
PRAATGERN,0.023809523809523808,6,0.875,0.875,16,0.4034185354811443,1.1428571428571428,1.1428571428571428,9,62,2150,241,11188,2.0,2.0,3.0,3.0,3.0,2.0,4.0,1.0,2.5,0.11572751247156893,2.0,4.0,2.0,2.0,2.0,2.0
LEONORE,0.0,5,0.7777777777777778,0.7777777777777778,12,0.3166858102026239,1.2857142857142856,1.2857142857142856,6,43,655,78,3391,5.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,5.375,0.06469364618834571,6.0,2.0,7.0,6.0,6.5,7.0
LACONIUS,0.023809523809523808,6,0.875,0.875,7,0.17406526133298503,1.1428571428571428,1.1428571428571428,3,12,59,13,313,2.0,2.0,3.0,7.0,6.0,8.0,8.0,8.0,5.5,0.34069257193462343,7.0,8.0,4.0,8.0,6.0,6.0
RICHARD,0.0,5,0.7777777777777778,0.7777777777777778,18,0.4883889081007016,1.2857142857142856,1.2857142857142856,9,77,1355,160,6964,5.0,5.0,6.0,2.0,2.0,2.0,2.0,3.0,3.375,0.21062725200152588,3.0,6.0,4.0,2.0,3.0,3.0
CHARLOTTE,0.023809523809523808,6,0.875,0.875,15,0.37796709876960977,1.1428571428571428,1.1428571428571428,9,64,421,76,2196,2.0,2.0,3.0,4.0,4.0,2.0,3.0,7.0,3.375,0.21062725200152588,3.0,6.0,3.0,4.0,3.5,4.0
JACOB,0.0,2,0.5833333333333334,0.5833333333333334,5,0.09380927617873659,1.7142857142857142,1.7142857142857142,4,25,461,53,2364,8.0,8.0,6.0,8.0,8.0,7.0,7.0,6.0,7.25,0.11080065755348979,8.0,3.0,8.0,7.0,7.5,8.0
