name,betweenness,degree,closeness,closeness_corrected,strength,eigenvector_centrality,avg_distance,avg_distance_corrected,frequency,speech_acts,words,lines,chars,degree_rank,closeness_rank,betweenness_rank,strength_rank,eigenvector_centrality_rank,frequency_rank,speech_acts_rank,words_rank,centrality_rank_avg,centrality_rank_std,centrality_rank_avg_rank,centrality_rank_std_rank,avg_graph_rank,avg_content_rank,overall_avg,overall_avg_rank
GRANDAUER,0.0,12,0.6875,0.6875,12,0.10237373115844667,1.4545454545454546,1.4545454545454546,1,3,43,3,238,18.0,18.0,13.0,18.0,13.0,13.0,16.0,18.0,15.875,0.30935921676911454,19.0,15.0,18.0,17.0,17.5,18.0
RASPE,0.016934964986913034,19,0.88,0.88,34,0.262795960934917,1.1363636363636365,1.1363636363636365,3,26,489,13,2856,5.0,5.0,7.0,5.0,6.0,6.0,8.0,9.0,6.375,0.18824257716346443,5.0,6.0,6.0,8.0,7.0,7.0
MOLLY,0.009926100835191744,18,0.8461538461538461,0.8461538461538461,31,0.2483110050241851,1.1818181818181819,1.1818181818181819,3,67,1734,32,9397,7.0,7.0,10.0,8.0,8.0,6.0,4.0,4.0,6.75,0.25660906898571273,8.0,10.0,8.0,4.0,6.0,4.0
ERNST SCHOLZ,0.0,8,0.6111111111111112,0.6111111111111112,8,0.07550549466515412,1.6363636363636362,1.6363636363636362,1,1,24,0,144,20.0,20.0,13.0,20.0,20.0,13.0,19.0,19.0,18.0,0.3895968612369898,22.0,16.0,20.0,19.0,19.5,21.0
SASCHA,0.016934964986913034,19,0.88,0.88,39,0.3101489332489879,1.1363636363636365,1.1363636363636365,4,18,149,12,802,5.0,5.0,7.0,4.0,4.0,4.0,11.0,12.0,6.5,0.40642166702646576,6.0,19.0,5.0,11.0,8.0,9.0
SIMBA,0.010101010101010104,17,0.8148148148148148,0.8148148148148148,22,0.1715754455930279,1.2272727272727273,1.2272727272727273,2,32,614,25,3262,10.0,10.0,9.0,12.0,12.0,10.0,7.0,8.0,9.75,0.21906864547116603,12.0,7.0,12.0,10.0,11.0,11.0
FREIFRAU VON TOTLEBEN,0.0,14,0.7333333333333333,0.7333333333333333,14,0.10147542137972558,1.3636363636363638,1.3636363636363638,1,2,16,2,92,13.0,13.0,13.0,13.0,15.0,13.0,18.0,22.0,15.0,0.4172614801981401,15.0,21.0,13.0,21.0,17.0,16.0
EIN BÄCKERWEIB,0.0,8,0.6111111111111112,0.6111111111111112,8,0.06360940207121828,1.6363636363636362,1.6363636363636362,1,1,48,0,281,20.0,20.0,13.0,20.0,21.0,13.0,19.0,17.0,17.875,0.40332048139697263,21.0,18.0,21.0,18.0,19.5,21.0
ZAMRJAKI,0.0,14,0.7333333333333333,0.7333333333333333,14,0.10147542137972558,1.3636363636363638,1.3636363636363638,1,5,55,3,350,13.0,13.0,13.0,13.0,15.0,13.0,14.0,16.0,13.75,0.1456205931276794,14.0,5.0,13.0,16.0,14.5,14.0
SCHOLZ,0.05308215113409919,22,1.0,1.0,47,0.3579619878067993,1.0,1.0,5,140,4657,53,27194,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.375,0.09300297614285562,2.0,2.0,1.0,2.0,1.5,2.0
ANNA,0.05308215113409919,22,1.0,1.0,47,0.3579619878067993,1.0,1.0,5,185,2587,137,14610,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.375,0.09300297614285562,2.0,2.0,1.0,2.0,1.5,2.0
KONSUL CASIMIR,0.024101872153820206,17,0.8148148148148148,0.8148148148148148,28,0.2271745279497601,1.2272727272727273,1.2272727272727273,3,26,834,11,4815,10.0,10.0,5.0,9.0,9.0,6.0,8.0,5.0,7.75,0.2651650429449553,9.0,11.0,9.0,6.0,7.5,8.0
HERMANN CASIMIR,0.024101872153820206,17,0.8148148148148148,0.8148148148148148,33,0.2755528387477509,1.2272727272727273,1.2272727272727273,4,48,687,36,3606,10.0,10.0,5.0,7.0,5.0,4.0,5.0,7.0,6.625,0.2907617765702461,7.0,13.0,7.0,5.0,6.0,4.0
VON KEITH,0.05308215113409919,22,1.0,1.0,47,0.3579619878067993,1.0,1.0,5,357,8565,184,49621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
SARANIEFF,0.009926100835191744,18,0.8461538461538461,0.8461538461538461,26,0.1976230544753117,1.1818181818181819,1.1818181818181819,2,35,726,18,4151,7.0,7.0,10.0,10.0,10.0,10.0,6.0,6.0,8.25,0.23857837885513192,10.0,9.0,10.0,7.0,8.5,10.0
EIN PACKTRÄGER,0.0,8,0.6111111111111112,0.6111111111111112,8,0.06360940207121828,1.6363636363636362,1.6363636363636362,1,1,20,0,121,20.0,20.0,13.0,20.0,21.0,13.0,19.0,20.0,18.25,0.4105201404490232,23.0,20.0,21.0,20.0,20.5,23.0
FREIFRAU VON ROSENKRON,0.0,14,0.7333333333333333,0.7333333333333333,14,0.10147542137972558,1.3636363636363638,1.3636363636363638,1,6,71,5,421,13.0,13.0,13.0,13.0,15.0,13.0,13.0,14.0,13.375,0.09300297614285562,13.0,2.0,13.0,13.0,13.0,13.0
EIN METZGERKNECHT,0.0,8,0.6111111111111112,0.6111111111111112,8,0.06360940207121828,1.6363636363636362,1.6363636363636362,1,3,93,0,480,20.0,20.0,13.0,20.0,21.0,13.0,16.0,13.0,17.0,0.4531634835874829,20.0,23.0,21.0,14.0,17.5,18.0
FRAU OSTERMEIER,0.0,14,0.7333333333333333,0.7333333333333333,14,0.10147542137972558,1.3636363636363638,1.3636363636363638,1,1,16,1,87,13.0,13.0,13.0,13.0,15.0,13.0,19.0,22.0,15.125,0.4352621336620037,17.0,22.0,13.0,23.0,18.0,20.0
OSTERMEIER,0.043475884384975294,21,0.9565217391304348,0.9565217391304348,34,0.25160502303261045,1.0454545454545454,1.0454545454545454,3,26,471,15,2758,4.0,4.0,4.0,5.0,7.0,6.0,8.0,10.0,6.0,0.27548658250966984,4.0,12.0,4.0,9.0,6.5,6.0
SOMMERSBERG,0.009926100835191744,18,0.8461538461538461,0.8461538461538461,26,0.1976230544753117,1.1818181818181819,1.1818181818181819,2,13,201,10,1160,7.0,7.0,10.0,10.0,10.0,10.0,12.0,11.0,9.625,0.2209708691207961,11.0,8.0,10.0,12.0,11.0,11.0
KRENZL,0.0,12,0.6875,0.6875,12,0.10237373115844667,1.4545454545454546,1.4545454545454546,1,5,68,3,379,18.0,18.0,13.0,18.0,13.0,13.0,14.0,15.0,15.25,0.2969337347913552,18.0,14.0,18.0,14.0,16.0,15.0
FRAU KRENZL,0.0,14,0.7333333333333333,0.7333333333333333,14,0.10147542137972558,1.3636363636363638,1.3636363636363638,1,1,17,0,101,13.0,13.0,13.0,13.0,15.0,13.0,19.0,21.0,15.0,0.4008918628686366,15.0,17.0,13.0,21.0,17.0,16.0
